"Bacteria","Model","Climate_Variable","x_value","Density","Scaled_Density"
"3GCR-Ec","Model A","Humidity",28.6241197680949,0.000194992171331143,0.00140163472910237
"3GCR-Ec","Model A","Humidity",28.7587282185753,0.00020561079493349,0.00147796308379842
"3GCR-Ec","Model A","Humidity",28.8933366690558,0.000215848405907184,0.00155155265914296
"3GCR-Ec","Model A","Humidity",29.0279451195363,0.000225652248420479,0.00162202423782983
"3GCR-Ec","Model A","Humidity",29.1625535700168,0.000234938794235163,0.00168877740560268
"3GCR-Ec","Model A","Humidity",29.2971620204972,0.000243625927820909,0.00175122190297409
"3GCR-Ec","Model A","Humidity",29.4317704709777,0.000251544687662344,0.00180814320770856
"3GCR-Ec","Model A","Humidity",29.5663789214582,0.000258499542964066,0.00185813581336154
"3GCR-Ec","Model A","Humidity",29.7009873719387,0.000264569587613263,0.00190176825936917
"3GCR-Ec","Model A","Humidity",29.8355958224191,0.000269697742763686,0.00193863025390971
"3GCR-Ec","Model A","Humidity",29.9702042728996,0.000273833013191286,0.00196835523520504
"3GCR-Ec","Model A","Humidity",30.1048127233801,0.000276866606527543,0.00199016118641347
"3GCR-Ec","Model A","Humidity",30.2394211738605,0.000278536611646859,0.00200216544872324
"3GCR-Ec","Model A","Humidity",30.374029624341,0.000279099620621478,0.00200621244674494
"3GCR-Ec","Model A","Humidity",30.5086380748215,0.000278552877758141,0.00200228237211727
"3GCR-Ec","Model A","Humidity",30.643246525302,0.000276901562140309,0.00199041245291558
"3GCR-Ec","Model A","Humidity",30.7778549757824,0.000274150937496915,0.00197064052566032
"3GCR-Ec","Model A","Humidity",30.9124634262629,0.000270025211768898,0.00194098415318309
"3GCR-Ec","Model A","Humidity",31.0470718767434,0.000264908325107839,0.00190420315833566
"3GCR-Ec","Model A","Humidity",31.1816803272239,0.000258853359940924,0.00186067910604413
"3GCR-Ec","Model A","Humidity",31.3162887777043,0.000251919054768132,0.00181083421798515
"3GCR-Ec","Model A","Humidity",31.4508972281848,0.000244169660329232,0.00175513033869131
"3GCR-Ec","Model A","Humidity",31.5855056786653,0.000235511866308777,0.00169289673877987
"3GCR-Ec","Model A","Humidity",31.7201141291457,0.000226228513774277,0.00162616652481267
"3GCR-Ec","Model A","Humidity",31.8547225796262,0.00021643408730449,0.00155576263014359
"3GCR-Ec","Model A","Humidity",31.9893310301067,0.00020621243084311,0.00148228773837015
"3GCR-Ec","Model A","Humidity",32.1239394805872,0.000195648063918075,0.00140634938929683
"3GCR-Ec","Model A","Humidity",32.2585479310676,0.00018480130131113,0.00132838113516418
"3GCR-Ec","Model A","Humidity",32.3931563815481,0.000173831981723517,0.0012495319219693
"3GCR-Ec","Model A","Humidity",32.5277648320286,0.000162839056401089,0.00117051302699952
"3GCR-Ec","Model A","Humidity",32.6623732825091,0.000151895961402159,0.00109185232031752
"3GCR-Ec","Model A","Humidity",32.7969817329895,0.000141072695686829,0.00101405296557754
"3GCR-Ec","Model A","Humidity",32.93159018347,0.000130483363841703,0.000937935164689468
"3GCR-Ec","Model A","Humidity",33.0661986339505,0.000120218084224427,0.00086414670273585
"3GCR-Ec","Model A","Humidity",33.2008070844309,0.00011029319670686,0.000792805033313478
"3GCR-Ec","Model A","Humidity",33.3354155349114,0.000100749668260225,0.000724204633524793
"3GCR-Ec","Model A","Humidity",33.4700239853919,9.16237087503225e-05,0.000658605785642134
"3GCR-Ec","Model A","Humidity",33.6046324358724,8.30035570473954e-05,0.000596642764693796
"3GCR-Ec","Model A","Humidity",33.7392408863528,7.49637711642472e-05,0.000538851505529702
"3GCR-Ec","Model A","Humidity",33.8738493368333,6.74257889895176e-05,0.000484667291202897
"3GCR-Ec","Model A","Humidity",34.0084577873138,6.03974878574781e-05,0.000434146745244534
"3GCR-Ec","Model A","Humidity",34.1430662377942,5.3883326592942e-05,0.000387321918396273
"3GCR-Ec","Model A","Humidity",34.2776746882747,4.79178756991381e-05,0.000344441308931646
"3GCR-Ec","Model A","Humidity",34.4122831387552,4.25881536430126e-05,0.000306130419426026
"3GCR-Ec","Model A","Humidity",34.5468915892357,3.77556569438187e-05,0.000271393664839299
"3GCR-Ec","Model A","Humidity",34.6815000397161,3.34097030398465e-05,0.000240154257219489
"3GCR-Ec","Model A","Humidity",34.8161084901966,2.95386296996329e-05,0.000212328366592673
"3GCR-Ec","Model A","Humidity",34.9507169406771,2.6136194499139e-05,0.000187871121422385
"3GCR-Ec","Model A","Humidity",35.0853253911576,2.33102504976832e-05,0.000167557786646435
"3GCR-Ec","Model A","Humidity",35.219933841638,2.09086794286903e-05,0.000150294911979577
"3GCR-Ec","Model A","Humidity",35.3545422921185,1.89198587816882e-05,0.000135998952968689
"3GCR-Ec","Model A","Humidity",35.489150742599,1.73331702821549e-05,0.000124593583768321
"3GCR-Ec","Model A","Humidity",35.6237591930794,1.61390447122395e-05,0.00011601001931916
"3GCR-Ec","Model A","Humidity",35.7583676435599,1.54338877983499e-05,0.00011094123931006
"3GCR-Ec","Model A","Humidity",35.8929760940404,1.51186607284101e-05,0.000108675337013755
"3GCR-Ec","Model A","Humidity",36.0275845445209,1.51779504732712e-05,0.000109101521126222
"3GCR-Ec","Model A","Humidity",36.1621929950013,1.56123087085238e-05,0.000112223757179319
"3GCR-Ec","Model A","Humidity",36.2968014454818,1.64239743873061e-05,0.00011805813912417
"3GCR-Ec","Model A","Humidity",36.4314098959623,1.77067315503053e-05,0.000127278801555849
"3GCR-Ec","Model A","Humidity",36.5660183464427,1.94197442476676e-05,0.000139592209174347
"3GCR-Ec","Model A","Humidity",36.7006267969232,2.15393414985126e-05,0.000154828211205674
"3GCR-Ec","Model A","Humidity",36.8352352474037,2.40768758038525e-05,0.000173068411232028
"3GCR-Ec","Model A","Humidity",36.9698436978842,2.70445427593441e-05,0.000194400473133952
"3GCR-Ec","Model A","Humidity",37.1044521483646,3.0537280098887e-05,0.000219506824436755
"3GCR-Ec","Model A","Humidity",37.2390605988451,3.45616613415385e-05,0.000248434716640536
"3GCR-Ec","Model A","Humidity",37.3736690493256,3.90676055193446e-05,0.000280824159785328
"3GCR-Ec","Model A","Humidity",37.5082774998061,4.40666457076626e-05,0.00031675805545043
"3GCR-Ec","Model A","Humidity",37.6428859502865,4.95691277331557e-05,0.000356310771082768
"3GCR-Ec","Model A","Humidity",37.777494400767,5.56487076043616e-05,0.00040001175778219
"3GCR-Ec","Model A","Humidity",37.9121028512475,6.23482172889192e-05,0.000448168898541892
"3GCR-Ec","Model A","Humidity",38.0467113017279,6.95675101897064e-05,0.000500062323699568
"3GCR-Ec","Model A","Humidity",38.1813197522084,7.73016105093184e-05,0.000555656266432379
"3GCR-Ec","Model A","Humidity",38.3159282026889,8.55421336217809e-05,0.000614890456715759
"3GCR-Ec","Model A","Humidity",38.4505366531694,9.43108436462981e-05,0.000677921338498798
"3GCR-Ec","Model A","Humidity",38.5851451036498,0.00010365573198896,0.000745093881638567
"3GCR-Ec","Model A","Humidity",38.7197535541303,0.000113426604778292,0.000815328468707766
"3GCR-Ec","Model A","Humidity",38.8543620046108,0.000123589002014618,0.000888377395749965
"3GCR-Ec","Model A","Humidity",38.9889704550913,0.00013410440896412,0.000963963812735066
"3GCR-Ec","Model A","Humidity",39.1235789055717,0.000144935236158372,0.00104181752058773
"3GCR-Ec","Model A","Humidity",39.2581873560522,0.000156072134357845,0.00112187131548778
"3GCR-Ec","Model A","Humidity",39.3927958065327,0.000167365939866817,0.00120305298507502
"3GCR-Ec","Model A","Humidity",39.5274042570131,0.000178756909110222,0.0012849330830333
"3GCR-Ec","Model A","Humidity",39.6620127074936,0.000190183869802356,0.0013670718932473
"3GCR-Ec","Model A","Humidity",39.7966211579741,0.000201584377175556,0.00144902055279901
"3GCR-Ec","Model A","Humidity",39.9312296084546,0.000212836498981626,0.00152990259330254
"3GCR-Ec","Model A","Humidity",40.065838058935,0.000223878486002217,0.00160927415155898
"3GCR-Ec","Model A","Humidity",40.2004465094155,0.000234658640946874,0.00168676361922522
"3GCR-Ec","Model A","Humidity",40.335054959896,0.000245126228713953,0.00176200630432435
"3GCR-Ec","Model A","Humidity",40.4696634103765,0.000255235236821328,0.00183467146181938
"3GCR-Ec","Model A","Humidity",40.6042718608569,0.000264841835167079,0.00190372521807031
"3GCR-Ec","Model A","Humidity",40.7388803113374,0.000273973272958707,0.001969363444713
"3GCR-Ec","Model A","Humidity",40.8734887618179,0.000282660353462872,0.00203180756052557
"3GCR-Ec","Model A","Humidity",41.0080972122983,0.000290911461204274,0.0020911178348046
"3GCR-Ec","Model A","Humidity",41.1427056627788,0.00029874609806851,0.00214743445020436
"3GCR-Ec","Model A","Humidity",41.2773141132593,0.000306144115374169,0.00220061257479943
"3GCR-Ec","Model A","Humidity",41.4119225637398,0.000313224855604716,0.0022515100613351
"3GCR-Ec","Model A","Humidity",41.5465310142202,0.00032012852207469,0.00230113471352702
"3GCR-Ec","Model A","Humidity",41.6811394647007,0.000326959593036975,0.0023502375376678
"3GCR-Ec","Model A","Humidity",41.8157479151812,0.000333835966358327,0.00239966600236811
"3GCR-Ec","Model A","Humidity",41.9503563656616,0.000340946719139513,0.00245077922388943
"3GCR-Ec","Model A","Humidity",42.0849648161421,0.00034857907219866,0.00250564179113735
"3GCR-Ec","Model A","Humidity",42.2195732666226,0.000356880603998486,0.00256531452156519
"3GCR-Ec","Model A","Humidity",42.3541817171031,0.000366045991339099,0.00263119678296359
"3GCR-Ec","Model A","Humidity",42.4887901675835,0.000376278084481758,0.00270474669526138
"3GCR-Ec","Model A","Humidity",42.623398618064,0.000387916764353719,0.00278840737660094
"3GCR-Ec","Model A","Humidity",42.7580070685445,0.000401566270485903,0.00288652219679788
"3GCR-Ec","Model A","Humidity",42.892615519025,0.000417143211605755,0.00299849172612678
"3GCR-Ec","Model A","Humidity",43.0272239695054,0.000434869068937408,0.00312590800683973
"3GCR-Ec","Model A","Humidity",43.1618324199859,0.00045496103469725,0.00327033225111929
"3GCR-Ec","Model A","Humidity",43.2964408704664,0.000477711455479908,0.00343386589276746
"3GCR-Ec","Model A","Humidity",43.4310493209468,0.000504162671502308,0.00362400143898395
"3GCR-Ec","Model A","Humidity",43.5656577714273,0.000533732116649691,0.00383655131191436
"3GCR-Ec","Model A","Humidity",43.7002662219078,0.000566564494277582,0.00407255566228443
"3GCR-Ec","Model A","Humidity",43.8348746723883,0.000602785801551855,0.0043329201777546
"3GCR-Ec","Model A","Humidity",43.9694831228687,0.000642502907130305,0.00461841304722802
"3GCR-Ec","Model A","Humidity",44.1040915733492,0.000686863182318587,0.00493728175806895
"3GCR-Ec","Model A","Humidity",44.2387000238297,0.00073493611198316,0.00528283761955599
"3GCR-Ec","Model A","Humidity",44.3733084743102,0.00078661034509394,0.00565428022278132
"3GCR-Ec","Model A","Humidity",44.5079169247906,0.000841833286691681,0.0060512315068159
"3GCR-Ec","Model A","Humidity",44.6425253752711,0.000900525872085745,0.00647312314209299
"3GCR-Ec","Model A","Humidity",44.7771338257516,0.000963317540097716,0.00692447963493588
"3GCR-Ec","Model A","Humidity",44.911742276232,0.00102939315381754,0.00739944165163743
"3GCR-Ec","Model A","Humidity",45.0463507267125,0.00109828404214517,0.00789464030981715
"3GCR-Ec","Model A","Humidity",45.180959177193,0.00116974952313764,0.00840834554940308
"3GCR-Ec","Model A","Humidity",45.3155676276735,0.00124352880929495,0.00893868278838303
"3GCR-Ec","Model A","Humidity",45.4501760781539,0.0013196227831273,0.00948565837038062
"3GCR-Ec","Model A","Humidity",45.5847845286344,0.00139739350665413,0.0100446866957666
"3GCR-Ec","Model A","Humidity",45.7193929791149,0.00147626072181926,0.0106115967773786
"3GCR-Ec","Model A","Humidity",45.8540014295953,0.0015558888585496,0.0111839764841793
"3GCR-Ec","Model A","Humidity",45.9886098800758,0.00163594094081273,0.0117594035788723
"3GCR-Ec","Model A","Humidity",46.1232183305563,0.00171601721866993,0.0123350045953423
"3GCR-Ec","Model A","Humidity",46.2578267810368,0.00179556201439913,0.0129067852337766
"3GCR-Ec","Model A","Humidity",46.3924352315172,0.00187427568157203,0.013472591588008
"3GCR-Ec","Model A","Humidity",46.5270436819977,0.00195188065966621,0.0140304285088725
"3GCR-Ec","Model A","Humidity",46.6616521324782,0.00202811789036816,0.014578433844025
"3GCR-Ec","Model A","Humidity",46.7962605829587,0.00210258279237266,0.0151136993987198
"3GCR-Ec","Model A","Humidity",46.9308690334391,0.00217469576540588,0.0156320589140387
"3GCR-Ec","Model A","Humidity",47.0654774839196,0.00224470225042921,0.0161352766586344
"3GCR-Ec","Model A","Humidity",47.2000859344001,0.00231249881773068,0.0166226091632932
"3GCR-Ec","Model A","Humidity",47.3346943848805,0.00237800768661319,0.0170934973279981
"3GCR-Ec","Model A","Humidity",47.469302835361,0.0024410955807943,0.0175469831416414
"3GCR-Ec","Model A","Humidity",47.6039112858415,0.0025011758564561,0.0179788497151902
"3GCR-Ec","Model A","Humidity",47.738519736322,0.00255895991197008,0.0183942106932432
"3GCR-Ec","Model A","Humidity",47.8731281868024,0.00261451627843595,0.0187935586882407
"3GCR-Ec","Model A","Humidity",48.0077366372829,0.00266792826918516,0.0191774925696551
"3GCR-Ec","Model A","Humidity",48.1423450877634,0.00271929338061489,0.0195467131570902
"3GCR-Ec","Model A","Humidity",48.2769535382439,0.00276821433226564,0.0198983647354398
"3GCR-Ec","Model A","Humidity",48.4115619887243,0.00281540666847,0.0202375907511303
"3GCR-Ec","Model A","Humidity",48.5461704392048,0.00286102597201661,0.0205655095579824
"3GCR-Ec","Model A","Humidity",48.6807788896853,0.00290519063173415,0.020882972153719
"3GCR-Ec","Model A","Humidity",48.8153873401657,0.00294801313476559,0.0211907871138079
"3GCR-Ec","Model A","Humidity",48.9499957906462,0.0029893252236861,0.0214877449771286
"3GCR-Ec","Model A","Humidity",49.0846042411267,0.00302945584934368,0.0217762102946759
"3GCR-Ec","Model A","Humidity",49.2192126916072,0.003068526176162,0.0220570540155909
"3GCR-Ec","Model A","Humidity",49.3538211420876,0.00310655549914905,0.0223304148354588
"3GCR-Ec","Model A","Humidity",49.4884295925681,0.00314354421246993,0.0225962955876009
"3GCR-Ec","Model A","Humidity",49.6230380430486,0.00317924246197217,0.0228529002806454
"3GCR-Ec","Model A","Humidity",49.7576464935291,0.00321362312468881,0.0231000339503933
"3GCR-Ec","Model A","Humidity",49.8922549440095,0.0032467076984853,0.0233378511269197
"3GCR-Ec","Model A","Humidity",50.02686339449,0.00327837155722599,0.0235654559777472
"3GCR-Ec","Model A","Humidity",50.1614718449705,0.00330847414480625,0.0237818381632487
"3GCR-Ec","Model A","Humidity",50.2960802954509,0.00333656692486091,0.0239837735327195
"3GCR-Ec","Model A","Humidity",50.4306887459314,0.00336229112692637,0.0241686831870263
"3GCR-Ec","Model A","Humidity",50.5652971964119,0.00338574959893109,0.0243373064134309
"3GCR-Ec","Model A","Humidity",50.6999056468924,0.00340674281917162,0.024488209018207
"3GCR-Ec","Model A","Humidity",50.8345140973728,0.00342507105132244,0.0246199552648911
"3GCR-Ec","Model A","Humidity",50.9691225478533,0.00344024106450925,0.0247289997315403
"3GCR-Ec","Model A","Humidity",51.1037309983338,0.00345154344863367,0.0248102430655792
"3GCR-Ec","Model A","Humidity",51.2383394488142,0.00345946364876736,0.0248671747233634
"3GCR-Ec","Model A","Humidity",51.3729478992947,0.00346386005713606,0.0248987768056974
"3GCR-Ec","Model A","Humidity",51.5075563497752,0.00346460936862341,0.0249041629758006
"3GCR-Ec","Model A","Humidity",51.6421648002557,0.00346144822385861,0.0248814401646446
"3GCR-Ec","Model A","Humidity",51.7767732507361,0.00345339052936696,0.0248235201755553
"3GCR-Ec","Model A","Humidity",51.9113817012166,0.00344147770198051,0.0247378888782952
"3GCR-Ec","Model A","Humidity",52.0459901516971,0.00342575044096526,0.024624838825659
"3GCR-Ec","Model A","Humidity",52.1805986021776,0.00340628029305972,0.0244848843069782
"3GCR-Ec","Model A","Humidity",52.315207052658,0.00338316992619566,0.0243187633156696
"3GCR-Ec","Model A","Humidity",52.4498155031385,0.00335561216277938,0.0241206737308572
"3GCR-Ec","Model A","Humidity",52.584423953619,0.003324945187398,0.0239002346361098
"3GCR-Ec","Model A","Humidity",52.7190324040994,0.0032914902199257,0.0236597550109533
"3GCR-Ec","Model A","Humidity",52.8536408545799,0.00325556614622823,0.02340152705769
"3GCR-Ec","Model A","Humidity",52.9882493050604,0.00321752390538096,0.0231280733821891
"3GCR-Ec","Model A","Humidity",53.1228577555409,0.00317751792881955,0.0228405040621629
"3GCR-Ec","Model A","Humidity",53.2574662060213,0.00313655664443814,0.0225460678376433
"3GCR-Ec","Model A","Humidity",53.3920746565018,0.00309524228035056,0.02224909362006
"3GCR-Ec","Model A","Humidity",53.5266831069823,0.00305410036432267,0.021953358986547
"3GCR-Ec","Model A","Humidity",53.6612915574627,0.00301367553040858,0.0216627788532761
"3GCR-Ec","Model A","Humidity",53.7959000079432,0.0029750005653218,0.0213847770553455
"3GCR-Ec","Model A","Humidity",53.9305084584237,0.00293890141561441,0.0211252906278878
"3GCR-Ec","Model A","Humidity",54.0651169089042,0.00290580832043925,0.0208874121983368
"3GCR-Ec","Model A","Humidity",54.1997253593846,0.00287631085104809,0.0206753796985855
"3GCR-Ec","Model A","Humidity",54.3343338098651,0.00285099196606546,0.0204933835279108
"3GCR-Ec","Model A","Humidity",54.4689422603456,0.00283128241773963,0.020351708160947
"3GCR-Ec","Model A","Humidity",54.6035507108261,0.00281815861537698,0.0202573721830265
"3GCR-Ec","Model A","Humidity",54.7381591613065,0.00281129315656223,0.0202080221735349
"3GCR-Ec","Model A","Humidity",54.872767611787,0.0028111262395077,0.020206822347209
"3GCR-Ec","Model A","Humidity",55.0073760622675,0.00281806180232664,0.0202566762754285
"3GCR-Ec","Model A","Humidity",55.1419845127479,0.00283325483281303,0.0203658861940865
"3GCR-Ec","Model A","Humidity",55.2765929632284,0.0028580645341861,0.0205442222720212
"3GCR-Ec","Model A","Humidity",55.4112014137089,0.00289101723919591,0.0207810915547432
"3GCR-Ec","Model A","Humidity",55.5458098641894,0.00293221003618681,0.0210771919287078
"3GCR-Ec","Model A","Humidity",55.6804183146698,0.00298168644782798,0.0214328362417805
"3GCR-Ec","Model A","Humidity",55.8150267651503,0.00303982577218628,0.0218507509487702
"3GCR-Ec","Model A","Humidity",55.9496352156308,0.00310822576703028,0.0223424209865429
"3GCR-Ec","Model A","Humidity",56.0842436661112,0.00318441834672667,0.0228901053631685
"3GCR-Ec","Model A","Humidity",56.2188521165917,0.00326810414832392,0.0234916522101559
"3GCR-Ec","Model A","Humidity",56.3534605670722,0.00335893979951408,0.0241445933127632
"3GCR-Ec","Model A","Humidity",56.4880690175527,0.00345653868488694,0.0248461496179544
"3GCR-Ec","Model A","Humidity",56.6226774680331,0.00356214787787625,0.025605285287842
"3GCR-Ec","Model A","Humidity",56.7572859185136,0.00367313788167292,0.0264030990813016
"3GCR-Ec","Model A","Humidity",56.8918943689941,0.00378894849536135,0.0272355641850861
"3GCR-Ec","Model A","Humidity",57.0265028194746,0.00390903268950593,0.028098748464641
"3GCR-Ec","Model A","Humidity",57.161111269955,0.00403283747195596,0.0289886769244674
"3GCR-Ec","Model A","Humidity",57.2957197204355,0.00416038111514922,0.0299054809097531
"3GCR-Ec","Model A","Humidity",57.430328170916,0.00429025022855948,0.0308390007446825
"3GCR-Ec","Model A","Humidity",57.5649366213964,0.00442181335337209,0.0317846974029007
"3GCR-Ec","Model A","Humidity",57.6995450718769,0.00455463920989482,0.0327394707774115
"3GCR-Ec","Model A","Humidity",57.8341535223574,0.00468833491248719,0.0337004967437667
"3GCR-Ec","Model A","Humidity",57.9687619728379,0.00482257325650625,0.0346654233029709
"3GCR-Ec","Model A","Humidity",58.1033704233183,0.00495694463292256,0.0356313061201971
"3GCR-Ec","Model A","Humidity",58.2379788737988,0.00509130279264771,0.036597093933746
"3GCR-Ec","Model A","Humidity",58.3725873242793,0.0052256132946484,0.0375625391759944
"3GCR-Ec","Model A","Humidity",58.5071957747598,0.00535990544388287,0.0385278524956414
"3GCR-Ec","Model A","Humidity",58.6418042252402,0.00549435057779721,0.03949426549349
"3GCR-Ec","Model A","Humidity",58.7764126757207,0.00562936060636667,0.0404647390439317
"3GCR-Ec","Model A","Humidity",58.9110211262012,0.00576530257340745,0.041441911516273
"3GCR-Ec","Model A","Humidity",59.0456295766816,0.00590262224835007,0.0424289871720528
"3GCR-Ec","Model A","Humidity",59.1802380271621,0.00604182178198539,0.0434295755509923
"3GCR-Ec","Model A","Humidity",59.3148464776426,0.00618383275208161,0.0444503729821997
"3GCR-Ec","Model A","Humidity",59.4494549281231,0.00633008435922644,0.0455016527867263
"3GCR-Ec","Model A","Humidity",59.5840633786035,0.00648079976939034,0.0465850191170488
"3GCR-Ec","Model A","Humidity",59.718671829084,0.00663676086657497,0.0477060922796819
"3GCR-Ec","Model A","Humidity",59.8532802795645,0.0067987741484125,0.0488706695078296
"3GCR-Ec","Model A","Humidity",59.987888730045,0.0069681202382167,0.0500879561254762
"3GCR-Ec","Model A","Humidity",60.1224971805254,0.00714781160536311,0.051379606241442
"3GCR-Ec","Model A","Humidity",60.2571056310059,0.00733690003592871,0.052738803943293
"3GCR-Ec","Model A","Humidity",60.3917140814864,0.00753624312774906,0.0541717137806194
"3GCR-Ec","Model A","Humidity",60.5263225319668,0.0077466881846866,0.0556844263082965
"3GCR-Ec","Model A","Humidity",60.6609309824473,0.00796911562051624,0.0572832700805143
"3GCR-Ec","Model A","Humidity",60.7955394329278,0.00820875928369382,0.0590058668320966
"3GCR-Ec","Model A","Humidity",60.9301478834083,0.00846262080575879,0.060830663813842
"3GCR-Ec","Model A","Humidity",61.0647563338887,0.0087314030141303,0.062762713060981
"3GCR-Ec","Model A","Humidity",61.1993647843692,0.00901577499689538,0.0648068240850607
"3GCR-Ec","Model A","Humidity",61.3339732348497,0.00931637154516264,0.0669675598654947
"3GCR-Ec","Model A","Humidity",61.4685816853302,0.00963854568013275,0.0692833987697435
"3GCR-Ec","Model A","Humidity",61.6031901358106,0.0099793121334007,0.0717328822138879
"3GCR-Ec","Model A","Humidity",61.7377985862911,0.0103382548523035,0.0743130195452384
"3GCR-Ec","Model A","Humidity",61.8724070367716,0.0107157288372766,0.0770263625633661
"3GCR-Ec","Model A","Humidity",62.007015487252,0.0111120398776667,0.0798751093307126
"3GCR-Ec","Model A","Humidity",62.1416239377325,0.0115316223003479,0.0828911344938572
"3GCR-Ec","Model A","Humidity",62.276232388213,0.0119724359009686,0.0860597727395503
"3GCR-Ec","Model A","Humidity",62.4108408386935,0.0124325638606258,0.0893672456687655
"3GCR-Ec","Model A","Humidity",62.5454492891739,0.0129119311489834,0.0928130139515164
"3GCR-Ec","Model A","Humidity",62.6800577396544,0.0134103958171641,0.0963960572367057
"3GCR-Ec","Model A","Humidity",62.8146661901349,0.0139307547918322,0.100136480277877
"3GCR-Ec","Model A","Humidity",62.9492746406154,0.0144721099355997,0.10402782712069
"3GCR-Ec","Model A","Humidity",63.0838830910958,0.0150310551542183,0.108045614218158
"3GCR-Ec","Model A","Humidity",63.2184915415763,0.0156069427563867,0.112185185862231
"3GCR-Ec","Model A","Humidity",63.3530999920568,0.0161990397732326,0.116441273356122
"3GCR-Ec","Model A","Humidity",63.4877084425372,0.016808084276791,0.120819182078963
"3GCR-Ec","Model A","Humidity",63.6223168930177,0.0174336614510493,0.125315930267305
"3GCR-Ec","Model A","Humidity",63.7569253434982,0.0180714589135967,0.129900519830758
"3GCR-Ec","Model A","Humidity",63.8915337939787,0.018720166913729,0.134563536073025
"3GCR-Ec","Model A","Humidity",64.0261422444591,0.0193783922722431,0.139294964600494
"3GCR-Ec","Model A","Humidity",64.1607506949396,0.020044998861958,0.144086638750356
"3GCR-Ec","Model A","Humidity",64.2953591454201,0.0207185200733622,0.148928016300268
"3GCR-Ec","Model A","Humidity",64.4299675959005,0.0213951516143519,0.153791751393748
"3GCR-Ec","Model A","Humidity",64.564576046381,0.0220730524172408,0.158664610143558
"3GCR-Ec","Model A","Humidity",64.6991844968615,0.0227503399477777,0.1635330605942
"3GCR-Ec","Model A","Humidity",64.833792947342,0.0234250368554427,0.168382889235757
"3GCR-Ec","Model A","Humidity",64.9684013978224,0.0240926322604837,0.173181671147393
"3GCR-Ec","Model A","Humidity",65.1030098483029,0.0247519330690944,0.177920830181141
"3GCR-Ec","Model A","Humidity",65.2376182987834,0.0254009911002701,0.182586362502199
"3GCR-Ec","Model A","Humidity",65.3722267492639,0.0260378906559626,0.187164497768421
"3GCR-Ec","Model A","Humidity",65.5068351997443,0.0266607511437637,0.191641717982586
"3GCR-Ec","Model A","Humidity",65.6414436502248,0.0272625159256446,0.195967298908616
"3GCR-Ec","Model A","Humidity",65.7760521007053,0.0278445163992355,0.200150810844352
"3GCR-Ec","Model A","Humidity",65.9106605511857,0.0284059432243863,0.204186436124121
"3GCR-Ec","Model A","Humidity",66.0452690016662,0.028945402081272,0.208064152155339
"3GCR-Ec","Model A","Humidity",66.1798774521467,0.0294615997971447,0.211774663406696
"3GCR-Ec","Model A","Humidity",66.3144859026272,0.0299475311571338,0.215267615279948
"3GCR-Ec","Model A","Humidity",66.4490943531076,0.0304049802506641,0.218555832093533
"3GCR-Ec","Model A","Humidity",66.5837028035881,0.0308356035349499,0.221651220725264
"3GCR-Ec","Model A","Humidity",66.7183112540686,0.0312388809824928,0.224550043134806
"3GCR-Ec","Model A","Humidity",66.852919704549,0.0316144150363079,0.227249441619343
"3GCR-Ec","Model A","Humidity",66.9875281550295,0.0319571226362082,0.229712878334101
"3GCR-Ec","Model A","Humidity",67.12213660551,0.0322677629621342,0.231945810385194
"3GCR-Ec","Model A","Humidity",67.2567450559905,0.032550635384703,0.23397914233217
"3GCR-Ec","Model A","Humidity",67.3913535064709,0.0328060911451145,0.235815398952616
"3GCR-Ec","Model A","Humidity",67.5259619569514,0.0330345805528329,0.237457817142556
"3GCR-Ec","Model A","Humidity",67.6605704074319,0.0332336244715037,0.238888576475718
"3GCR-Ec","Model A","Humidity",67.7951788579124,0.0334025123497288,0.240102569395684
"3GCR-Ec","Model A","Humidity",67.9297873083928,0.0335473185154382,0.241143459137364
"3GCR-Ec","Model A","Humidity",68.0643957588733,0.0336690267777072,0.242018317476805
"3GCR-Ec","Model A","Humidity",68.1990042093538,0.0337686843625406,0.242734672041029
"3GCR-Ec","Model A","Humidity",68.3336126598342,0.0338460966037274,0.24329112353836
"3GCR-Ec","Model A","Humidity",68.4682211103147,0.0338997628242205,0.243676884863594
"3GCR-Ec","Model A","Humidity",68.6028295607952,0.0339361860112379,0.243938700522754
"3GCR-Ec","Model A","Humidity",68.7374380112757,0.0339567573736876,0.244086570746659
"3GCR-Ec","Model A","Humidity",68.8720464617561,0.0339629121179085,0.244130812026654
"3GCR-Ec","Model A","Humidity",69.0066549122366,0.033955948980285,0.244080759886355
"3GCR-Ec","Model A","Humidity",69.1412633627171,0.0339351876987324,0.243931524493744
"3GCR-Ec","Model A","Humidity",69.2758718131976,0.0339061534962902,0.243722822030476
"3GCR-Ec","Model A","Humidity",69.410480263678,0.0338705499080781,0.243466897777835
"3GCR-Ec","Model A","Humidity",69.5450887141585,0.0338301174617917,0.243176262925622
"3GCR-Ec","Model A","Humidity",69.679697164639,0.0337866333244116,0.242863692032642
"3GCR-Ec","Model A","Humidity",69.8143056151194,0.0337425623677901,0.242546902989657
"3GCR-Ec","Model A","Humidity",69.9489140655999,0.0337008818211465,0.242247296593643
"3GCR-Ec","Model A","Humidity",70.0835225160804,0.0336635482525487,0.241978936966942
"3GCR-Ec","Model A","Humidity",70.2181309665609,0.0336325186367226,0.241755891155022
"3GCR-Ec","Model A","Humidity",70.3527394170413,0.0336097647410762,0.241592332535501
