"Bacteria","Model","Climate_Variable","x_value","Density","Scaled_Density"
"3GCR-Ec","Model B","Precipitation",527.530332681018,0.000977030797308637,0.265654783992388
"3GCR-Ec","Model B","Precipitation",534.043052837573,0.00102050964531706,0.277476687670075
"3GCR-Ec","Model B","Precipitation",540.555772994129,0.0010645639885175,0.289455068555384
"3GCR-Ec","Model B","Precipitation",547.068493150685,0.00110901739955877,0.301541956031625
"3GCR-Ec","Model B","Precipitation",553.581213307241,0.00115365232609062,0.313678197590232
"3GCR-Ec","Model B","Precipitation",560.093933463796,0.00119814178193012,0.325774885651178
"3GCR-Ec","Model B","Precipitation",566.606653620352,0.00124225257650869,0.337768615672569
"3GCR-Ec","Model B","Precipitation",573.119373776908,0.00128575513977569,0.349596967531736
"3GCR-Ec","Model B","Precipitation",579.632093933464,0.00132841548871856,0.361196321221177
"3GCR-Ec","Model B","Precipitation",586.14481409002,0.00136997201747363,0.372495546077047
"3GCR-Ec","Model B","Precipitation",592.657534246575,0.00140976202339436,0.383314453175008
"3GCR-Ec","Model B","Precipitation",599.170254403131,0.00144782782988215,0.393664550252669
"3GCR-Ec","Model B","Precipitation",605.682974559687,0.00148394579621602,0.403485029372774
"3GCR-Ec","Model B","Precipitation",612.195694716243,0.00151790148990025,0.412717586315546
"3GCR-Ec","Model B","Precipitation",618.708414872798,0.00154949096832137,0.421306769061385
"3GCR-Ec","Model B","Precipitation",625.221135029354,0.00157825370830585,0.429127361307456
"3GCR-Ec","Model B","Precipitation",631.73385518591,0.00160372285627195,0.43605242551223
"3GCR-Ec","Model B","Precipitation",638.246575342466,0.00162621706385012,0.442168603089969
"3GCR-Ec","Model B","Precipitation",644.759295499022,0.00164562665255457,0.447446072448015
"3GCR-Ec","Model B","Precipitation",651.272015655577,0.0016618627487683,0.451860668839876
"3GCR-Ec","Model B","Precipitation",657.784735812133,0.00167485774533477,0.45539400987207
"3GCR-Ec","Model B","Precipitation",664.297455968689,0.00168399295881893,0.457877875448819
"3GCR-Ec","Model B","Precipitation",670.810176125245,0.00168952296001225,0.459381483397041
"3GCR-Ec","Model B","Precipitation",677.3228962818,0.00169179775348917,0.46
"3GCR-Ec","Model B","Precipitation",683.835616438356,0.00169087340097919,0.459748668448274
"3GCR-Ec","Model B","Precipitation",690.348336594912,0.00168682514886873,0.458647948242818
"3GCR-Ec","Model B","Precipitation",696.861056751468,0.00167974666679675,0.45672330816903
"3GCR-Ec","Model B","Precipitation",703.373776908024,0.00166907292776606,0.45382111732264
"3GCR-Ec","Model B","Precipitation",709.886497064579,0.00165567491454797,0.450178196017413
"3GCR-Ec","Model B","Precipitation",716.399217221135,0.00163975889782953,0.445850629276421
"3GCR-Ec","Model B","Precipitation",722.911937377691,0.00162148940263987,0.440883151473645
"3GCR-Ec","Model B","Precipitation",729.424657534247,0.00160103695890655,0.435322129715623
"3GCR-Ec","Model B","Precipitation",735.937377690802,0.00157846945684273,0.42918602335897
"3GCR-Ec","Model B","Precipitation",742.450097847358,0.00155378780527801,0.422475079514555
"3GCR-Ec","Model B","Precipitation",748.962818003914,0.00152758183327365,0.415349672770669
"3GCR-Ec","Model B","Precipitation",755.47553816047,0.00150002164688327,0.407856054982473
"3GCR-Ec","Model B","Precipitation",761.988258317025,0.00147127209711247,0.400039049156988
"3GCR-Ec","Model B","Precipitation",768.500978473581,0.00144149215510853,0.39194187956709
"3GCR-Ec","Model B","Precipitation",775.013698630137,0.00141074155180506,0.383580787060363
"3GCR-Ec","Model B","Precipitation",781.526418786693,0.00137924207257681,0.375016075105216
"3GCR-Ec","Model B","Precipitation",788.039138943249,0.00134722731327563,0.366311258440122
"3GCR-Ec","Model B","Precipitation",794.551859099804,0.0013148125341598,0.357497676342303
"3GCR-Ec","Model B","Precipitation",801.06457925636,0.00128210557483534,0.348604650412801
"3GCR-Ec","Model B","Precipitation",807.577299412916,0.00124920712079665,0.339659557048902
"3GCR-Ec","Model B","Precipitation",814.090019569472,0.00121621980814357,0.330690303017726
"3GCR-Ec","Model B","Precipitation",820.602739726027,0.00118327510841176,0.32173263544465
"3GCR-Ec","Model B","Precipitation",827.115459882583,0.00115045266693283,0.312808209904323
"3GCR-Ec","Model B","Precipitation",833.628180039139,0.00111782558306377,0.303936902120153
"3GCR-Ec","Model B","Precipitation",840.140900195695,0.00108546460404512,0.295137948274826
"3GCR-Ec","Model B","Precipitation",846.65362035225,0.0010534502005174,0.286433228344576
"3GCR-Ec","Model B","Precipitation",853.166340508806,0.00102196971999586,0.277873682139928
"3GCR-Ec","Model B","Precipitation",859.679060665362,0.000991008206443484,0.269455243112735
"3GCR-Ec","Model B","Precipitation",866.191780821918,0.00096063299240351,0.261196218989094
"3GCR-Ec","Model B","Precipitation",872.704500978474,0.000930911741913061,0.253115007628333
"3GCR-Ec","Model B","Precipitation",879.217221135029,0.000901912405974095,0.245230084915549
"3GCR-Ec","Model B","Precipitation",885.729941291585,0.000873797371014793,0.23758560373888
"3GCR-Ec","Model B","Precipitation",892.242661448141,0.000846721743174498,0.230223737475108
"3GCR-Ec","Model B","Precipitation",898.755381604697,0.000820620433120243,0.22312678832726
"3GCR-Ec","Model B","Precipitation",905.268101761252,0.000795557761118125,0.21631224498294
"3GCR-Ec","Model B","Precipitation",911.780821917808,0.000771595729257807,0.209796965817323
"3GCR-Ec","Model B","Precipitation",918.293542074364,0.000748793639890016,0.203597075146259
"3GCR-Ec","Model B","Precipitation",924.80626223092,0.000727445469510973,0.197792505212231
"3GCR-Ec","Model B","Precipitation",931.318982387475,0.000707501236644291,0.192369666046171
"3GCR-Ec","Model B","Precipitation",937.831702544031,0.000688893778216125,0.187310296000725
"3GCR-Ec","Model B","Precipitation",944.344422700587,0.00067165503333341,0.182623079322671
"3GCR-Ec","Model B","Precipitation",950.857142857143,0.000655810531244339,0.178314957417472
"3GCR-Ec","Model B","Precipitation",957.369863013699,0.000641379137787728,0.174391059908831
"3GCR-Ec","Model B","Precipitation",963.882583170254,0.000628744760934734,0.170955771417407
"3GCR-Ec","Model B","Precipitation",970.39530332681,0.000617538905601107,0.16790889808823
"3GCR-Ec","Model B","Precipitation",976.908023483366,0.000607735293042695,0.165243294727799
"3GCR-Ec","Model B","Precipitation",983.420743639922,0.00059931069678684,0.16295264605558
"3GCR-Ec","Model B","Precipitation",989.933463796477,0.000592234667879195,0.161028672997451
"3GCR-Ec","Model B","Precipitation",996.446183953033,0.000586557750351162,0.159485118481251
"3GCR-Ec","Model B","Precipitation",1002.95890410959,0.000582365686538548,0.158345295857758
"3GCR-Ec","Model B","Precipitation",1009.47162426614,0.000579337859382492,0.157522029312502
"3GCR-Ec","Model B","Precipitation",1015.9843444227,0.000577407793326486,0.156997244134172
"3GCR-Ec","Model B","Precipitation",1022.49706457926,0.000576504251129315,0.156751570908847
"3GCR-Ec","Model B","Precipitation",1029.00978473581,0.000576551563404962,0.156764435121932
"3GCR-Ec","Model B","Precipitation",1035.52250489237,0.000577580116637091,0.157044098861763
"3GCR-Ec","Model B","Precipitation",1042.03522504892,0.000579433682150348,0.157548083533891
"3GCR-Ec","Model B","Precipitation",1048.54794520548,0.000581920451888619,0.158224236506222
"3GCR-Ec","Model B","Precipitation",1055.06066536204,0.000584950081130248,0.159047993038748
"3GCR-Ec","Model B","Precipitation",1061.57338551859,0.000588431562328475,0.159994608169239
"3GCR-Ec","Model B","Precipitation",1068.08610567515,0.000592273573775685,0.161039251515095
"3GCR-Ec","Model B","Precipitation",1074.5988258317,0.000596412191223855,0.162164542066068
"3GCR-Ec","Model B","Precipitation",1081.11154598826,0.000600675771333482,0.163323809978786
"3GCR-Ec","Model B","Precipitation",1087.62426614481,0.000604968659097642,0.164491046646077
"3GCR-Ec","Model B","Precipitation",1094.13698630137,0.000609207865030001,0.165643687217246
"3GCR-Ec","Model B","Precipitation",1100.64970645793,0.000613313246367347,0.166759940865937
"3GCR-Ec","Model B","Precipitation",1107.16242661448,0.000617196283146683,0.167815739004226
"3GCR-Ec","Model B","Precipitation",1113.67514677104,0.000620695129378954,0.168767075689433
"3GCR-Ec","Model B","Precipitation",1120.18786692759,0.000623797241602456,0.169610540352906
"3GCR-Ec","Model B","Precipitation",1126.70058708415,0.000626444765227967,0.170330402325309
"3GCR-Ec","Model B","Precipitation",1133.2133072407,0.000628584536794512,0.170912206455608
"3GCR-Ec","Model B","Precipitation",1139.72602739726,0.000630168174716091,0.171342797785112
"3GCR-Ec","Model B","Precipitation",1146.23874755382,0.000631077060607565,0.171589923961522
"3GCR-Ec","Model B","Precipitation",1152.75146771037,0.000631233400875674,0.171632432898055
"3GCR-Ec","Model B","Precipitation",1159.26418786693,0.00063070613549497,0.171489069381568
"3GCR-Ec","Model B","Precipitation",1165.77690802348,0.000629475858369753,0.171154556892453
"3GCR-Ec","Model B","Precipitation",1172.28962818004,0.000627528146715023,0.17062497387384
"3GCR-Ec","Model B","Precipitation",1178.80234833659,0.00062485350374532,0.169897738148691
"3GCR-Ec","Model B","Precipitation",1185.31506849315,0.000621307042225962,0.168933454861555
"3GCR-Ec","Model B","Precipitation",1191.82778864971,0.000616981266325088,0.167757275906181
"3GCR-Ec","Model B","Precipitation",1198.34050880626,0.000611943381172448,0.16638747436493
"3GCR-Ec","Model B","Precipitation",1204.85322896282,0.000606208833050077,0.164828250083629
"3GCR-Ec","Model B","Precipitation",1211.36594911937,0.000599796575698748,0.163084756586533
"3GCR-Ec","Model B","Precipitation",1217.87866927593,0.000592727342074956,0.16116263116685
"3GCR-Ec","Model B","Precipitation",1224.39138943249,0.000584874076726393,0.159027327432766
"3GCR-Ec","Model B","Precipitation",1230.90410958904,0.000576443466918459,0.156735043675059
"3GCR-Ec","Model B","Precipitation",1237.4168297456,0.000567468522124356,0.154294755173213
"3GCR-Ec","Model B","Precipitation",1243.92954990215,0.000557983404687668,0.151715750672304
"3GCR-Ec","Model B","Precipitation",1250.44227005871,0.000548023210226447,0.149007572674838
"3GCR-Ec","Model B","Precipitation",1256.95499021526,0.000537592513130566,0.146171464957938
"3GCR-Ec","Model B","Precipitation",1263.46771037182,0.000526703061148868,0.143210621735839
"3GCR-Ec","Model B","Precipitation",1269.98043052838,0.000515472483710761,0.140157026463665
"3GCR-Ec","Model B","Precipitation",1276.49315068493,0.00050393553154717,0.137020127869074
"3GCR-Ec","Model B","Precipitation",1283.00587084149,0.000492126154300359,0.133809156863627
"3GCR-Ec","Model B","Precipitation",1289.51859099804,0.000480077427950749,0.130533106810133
"3GCR-Ec","Model B","Precipitation",1296.0313111546,0.000467796076126921,0.127193805863959
"3GCR-Ec","Model B","Precipitation",1302.54403131115,0.000455337820739292,0.123806404818834
"3GCR-Ec","Model B","Precipitation",1309.05675146771,0.000442753263822771,0.120384662373757
"3GCR-Ec","Model B","Precipitation",1315.56947162427,0.000430070134895989,0.116936118187972
"3GCR-Ec","Model B","Precipitation",1322.08219178082,0.000417315518015832,0.113468136419601
"3GCR-Ec","Model B","Precipitation",1328.59491193738,0.000404515941510842,0.109987930124166
"3GCR-Ec","Model B","Precipitation",1335.10763209393,0.000391703426271443,0.106504205785386
"3GCR-Ec","Model B","Precipitation",1341.62035225049,0.000378916729783403,0.103027501568012
"3GCR-Ec","Model B","Precipitation",1348.13307240704,0.000366182344756004,0.0995650208426878
"3GCR-Ec","Model B","Precipitation",1354.6457925636,0.000353526767823211,0.0961239680471759
"3GCR-Ec","Model B","Precipitation",1361.15851272016,0.000340976867256658,0.0927116486675645
"3GCR-Ec","Model B","Precipitation",1367.67123287671,0.000328567997390291,0.0893376755512411
"3GCR-Ec","Model B","Precipitation",1374.18395303327,0.000316370821883997,0.0860212621552994
"3GCR-Ec","Model B","Precipitation",1380.69667318982,0.000304383948516374,0.0827620299345837
"3GCR-Ec","Model B","Precipitation",1387.20939334638,0.000292636036570132,0.0795677713512949
"3GCR-Ec","Model B","Precipitation",1393.72211350294,0.000281155564409293,0.0764462296758233
"3GCR-Ec","Model B","Precipitation",1400.23483365949,0.000269970671300614,0.0734050559779735
"3GCR-Ec","Model B","Precipitation",1406.74755381605,0.000259154355805477,0.0704640985748196
"3GCR-Ec","Model B","Precipitation",1413.2602739726,0.000248753216758279,0.0676360276946903
"3GCR-Ec","Model B","Precipitation",1419.77299412916,0.000238742530568374,0.0649141209905001
"3GCR-Ec","Model B","Precipitation",1426.28571428571,0.00022914270730601,0.0623039279626515
"3GCR-Ec","Model B","Precipitation",1432.79843444227,0.000219971737476275,0.0598103402315071
"3GCR-Ec","Model B","Precipitation",1439.31115459883,0.000211245007606853,0.0574375413956799
"3GCR-Ec","Model B","Precipitation",1445.82387475538,0.000203070033146402,0.055214764917787
"3GCR-Ec","Model B","Precipitation",1452.33659491194,0.000195392594207569,0.053127268404342
"3GCR-Ec","Model B","Precipitation",1458.84931506849,0.000188182376894688,0.0511668095036931
"3GCR-Ec","Model B","Precipitation",1465.36203522505,0.00018143588718045,0.0493324381894216
"3GCR-Ec","Model B","Precipitation",1471.8747553816,0.000175146171861921,0.0476222638848653
"3GCR-Ec","Model B","Precipitation",1478.38747553816,0.000169308060935073,0.0460348808653457
"3GCR-Ec","Model B","Precipitation",1484.90019569472,0.000164004124414419,0.0445927399271225
"3GCR-Ec","Model B","Precipitation",1491.41291585127,0.000159097884127877,0.0432587326398126
"3GCR-Ec","Model B","Precipitation",1497.92563600783,0.000154565524198972,0.0420263834639158
"3GCR-Ec","Model B","Precipitation",1504.43835616438,0.000150381359247359,0.0408887085416195
"3GCR-Ec","Model B","Precipitation",1510.95107632094,0.000146518083596124,0.0398382834562905
"3GCR-Ec","Model B","Precipitation",1517.46379647749,0.000142969485432968,0.0388734192154644
"3GCR-Ec","Model B","Precipitation",1523.97651663405,0.000139712949381979,0.0379879666958795
"3GCR-Ec","Model B","Precipitation",1530.48923679061,0.000136667114170655,0.0371598037583655
"3GCR-Ec","Model B","Precipitation",1537.00195694716,0.000133803093557083,0.0363810762304881
"3GCR-Ec","Model B","Precipitation",1543.51467710372,0.000131093066043209,0.0356442194437884
"3GCR-Ec","Model B","Precipitation",1550.02739726027,0.000128510486615436,0.0349420158060748
"3GCR-Ec","Model B","Precipitation",1556.54011741683,0.000126041931897109,0.0342708154997212
"3GCR-Ec","Model B","Precipitation",1563.05283757339,0.000123648951774662,0.0336201639345117
"3GCR-Ec","Model B","Precipitation",1569.56555772994,0.000121304833609629,0.0329827979410344
"3GCR-Ec","Model B","Precipitation",1576.0782778865,0.00011899518292374,0.0323548036590242
"3GCR-Ec","Model B","Precipitation",1582.59099804305,0.000116708126869695,0.031732952859961
"3GCR-Ec","Model B","Precipitation",1589.10371819961,0.000114434336152271,0.0311147089074211
"3GCR-Ec","Model B","Precipitation",1595.61643835616,0.00011216795089778,0.0304984785010881
"3GCR-Ec","Model B","Precipitation",1602.12915851272,0.000109905246236714,0.0298832488485226
"3GCR-Ec","Model B","Precipitation",1608.64187866928,0.000107647923759036,0.0292694826122273
"3GCR-Ec","Model B","Precipitation",1615.15459882583,0.00010539969169942,0.0286581880616286
"3GCR-Ec","Model B","Precipitation",1621.66731898239,0.000103165995338577,0.0280508457691655
"3GCR-Ec","Model B","Precipitation",1628.18003913894,0.000100955843480002,0.027449905229525
"3GCR-Ec","Model B","Precipitation",1634.6927592955,9.87878387346374e-05,0.0268604244947202
"3GCR-Ec","Model B","Precipitation",1641.20547945205,9.66679908209408e-05,0.0262840376078779
"3GCR-Ec","Model B","Precipitation",1647.71819960861,9.4607309616607e-05,0.0257237381559851
"3GCR-Ec","Model B","Precipitation",1654.23091976517,9.26168997372769e-05,0.025182545485287
"3GCR-Ec","Model B","Precipitation",1660.74363992172,9.07078096459017e-05,0.0246634636741063
"3GCR-Ec","Model B","Precipitation",1667.25636007828,8.8905316411794e-05,0.0241733655604402
"3GCR-Ec","Model B","Precipitation",1673.76908023483,8.72244013423122e-05,0.0237163245634493
"3GCR-Ec","Model B","Precipitation",1680.28180039139,8.56603154976569e-05,0.0232910494458665
"3GCR-Ec","Model B","Precipitation",1686.79452054795,8.42197441807994e-05,0.0228993579423238
"3GCR-Ec","Model B","Precipitation",1693.3072407045,8.29080830668726e-05,0.0225427171374983
"3GCR-Ec","Model B","Precipitation",1699.81996086106,8.1729368444409e-05,0.0222222244986973
"3GCR-Ec","Model B","Precipitation",1706.33268101761,8.07149013037221e-05,0.0219463907687178
"3GCR-Ec","Model B","Precipitation",1712.84540117417,7.98426405332995e-05,0.0217092229668532
"3GCR-Ec","Model B","Precipitation",1719.35812133072,7.91017542605405e-05,0.0215077759057218
"3GCR-Ec","Model B","Precipitation",1725.87084148728,7.84875531929975e-05,0.0213407745661781
"3GCR-Ec","Model B","Precipitation",1732.38356164384,7.79939108265947e-05,0.0212065531510728
"3GCR-Ec","Model B","Precipitation",1738.89628180039,7.76155052286644e-05,0.0211036646263133
"3GCR-Ec","Model B","Precipitation",1745.40900195695,7.73615001335984e-05,0.0210346006123143
"3GCR-Ec","Model B","Precipitation",1751.9217221135,7.71923090442162e-05,0.0209885975360274
"3GCR-Ec","Model B","Precipitation",1758.43444227006,7.70956248539551e-05,0.0209623090937899
"3GCR-Ec","Model B","Precipitation",1764.94716242661,7.70586400530867e-05,0.0209522529222621
"3GCR-Ec","Model B","Precipitation",1771.45988258317,7.70681695955831e-05,0.0209548440059417
"3GCR-Ec","Model B","Precipitation",1777.97260273973,7.71120935440266e-05,0.0209667869324779
"3GCR-Ec","Model B","Precipitation",1784.48532289628,7.71713811001202e-05,0.0209829072256671
"3GCR-Ec","Model B","Precipitation",1790.99804305284,7.72283310118934e-05,0.0209983919131019
"3GCR-Ec","Model B","Precipitation",1797.51076320939,7.72713295856443e-05,0.0210100832301548
"3GCR-Ec","Model B","Precipitation",1804.02348336595,7.72896569910559e-05,0.0210150664537535
"3GCR-Ec","Model B","Precipitation",1810.5362035225,7.7273582434689e-05,0.0210106957800642
"3GCR-Ec","Model B","Precipitation",1817.04892367906,7.72050226831374e-05,0.0209920543758841
"3GCR-Ec","Model B","Precipitation",1823.56164383562,7.70788646991079e-05,0.0209577520057965
"3GCR-Ec","Model B","Precipitation",1830.07436399217,7.68955866457464e-05,0.0209079186824146
"3GCR-Ec","Model B","Precipitation",1836.58708414873,7.66530584725424e-05,0.0208419752447645
"3GCR-Ec","Model B","Precipitation",1843.09980430528,7.63505482257967e-05,0.0207597226745527
"3GCR-Ec","Model B","Precipitation",1849.61252446184,7.59887022148805e-05,0.0206613367033702
"3GCR-Ec","Model B","Precipitation",1856.1252446184,7.55567175507009e-05,0.0205438800244541
"3GCR-Ec","Model B","Precipitation",1862.63796477495,7.50743192668878e-05,0.0204127158766732
"3GCR-Ec","Model B","Precipitation",1869.15068493151,7.45479679439317e-05,0.0202696008925916
"3GCR-Ec","Model B","Precipitation",1875.66340508806,7.39840394770383e-05,0.020116268678835
"3GCR-Ec","Model B","Precipitation",1882.17612524462,7.33893867405419e-05,0.0199545825327078
"3GCR-Ec","Model B","Precipitation",1888.68884540117,7.27703609581673e-05,0.0197862693526571
"3GCR-Ec","Model B","Precipitation",1895.20156555773,7.21357227321304e-05,0.0196137111474137
"3GCR-Ec","Model B","Precipitation",1901.71428571429,7.14967496366942e-05,0.0194399742906916
"3GCR-Ec","Model B","Precipitation",1908.22700587084,7.08593718925996e-05,0.0192666712101793
"3GCR-Ec","Model B","Precipitation",1914.7397260274,7.02287386866022e-05,0.0190952019703363
"3GCR-Ec","Model B","Precipitation",1921.25244618395,6.96091309096064e-05,0.0189267305458826
"3GCR-Ec","Model B","Precipitation",1927.76516634051,6.90061948752647e-05,0.0187627921701369
"3GCR-Ec","Model B","Precipitation",1934.27788649706,6.84214091458317e-05,0.0186037888643431
"3GCR-Ec","Model B","Precipitation",1940.79060665362,6.78518547652882e-05,0.0184489269640305
"3GCR-Ec","Model B","Precipitation",1947.30332681018,6.72952303794196e-05,0.0182975807307284
"3GCR-Ec","Model B","Precipitation",1953.81604696673,6.6748080123937e-05,0.0181488105145469
"3GCR-Ec","Model B","Precipitation",1960.32876712329,6.62058302815404e-05,0.0180013727212362
"3GCR-Ec","Model B","Precipitation",1966.84148727984,6.56599150838733e-05,0.017852938317414
"3GCR-Ec","Model B","Precipitation",1973.3542074364,6.51003718000611e-05,0.0177007984354318
"3GCR-Ec","Model B","Precipitation",1979.86692759295,6.45190652122301e-05,0.0175427411086321
"3GCR-Ec","Model B","Precipitation",1986.37964774951,6.39074504628057e-05,0.0173764429892765
"3GCR-Ec","Model B","Precipitation",1992.89236790607,6.32568323303913e-05,0.0171995398456866
"3GCR-Ec","Model B","Precipitation",1999.40508806262,6.25565912582713e-05,0.0170091442191935
"3GCR-Ec","Model B","Precipitation",2005.91780821918,6.17827980081837e-05,0.0167987497472146
"3GCR-Ec","Model B","Precipitation",2012.43052837573,6.09397559661732e-05,0.0165695265209011
"3GCR-Ec","Model B","Precipitation",2018.94324853229,6.00212505417897e-05,0.0163197847924084
"3GCR-Ec","Model B","Precipitation",2025.45596868885,5.90220502327573e-05,0.0160481021156777
"3GCR-Ec","Model B","Precipitation",2031.9686888454,5.79379763636991e-05,0.0157533423084027
"3GCR-Ec","Model B","Precipitation",2038.48140900196,5.67561638148487e-05,0.0154320073430678
"3GCR-Ec","Model B","Precipitation",2044.99412915851,5.54711198974e-05,0.0150826037569669
"3GCR-Ec","Model B","Precipitation",2051.50684931507,5.40986752271503e-05,0.0147094358963212
"3GCR-Ec","Model B","Precipitation",2058.01956947162,5.26419438725009e-05,0.01431335047668
"3GCR-Ec","Model B","Precipitation",2064.53228962818,5.11053078881636e-05,0.0138955389792139
"3GCR-Ec","Model B","Precipitation",2071.04500978474,4.94943847095474e-05,0.0134575287852441
"3GCR-Ec","Model B","Precipitation",2077.55772994129,4.7805978453173e-05,0.0129984509336922
"3GCR-Ec","Model B","Precipitation",2084.07045009785,4.60601642829498e-05,0.0125237638638894
"3GCR-Ec","Model B","Precipitation",2090.5831702544,4.42724708372739e-05,0.0120376898143672
"3GCR-Ec","Model B","Precipitation",2097.09589041096,4.24537238453009e-05,0.0115431723021043
"3GCR-Ec","Model B","Precipitation",2103.60861056751,4.06152243744807e-05,0.0110432840886147
"3GCR-Ec","Model B","Precipitation",2110.12133072407,3.87686557168979e-05,0.0105412018623343
"3GCR-Ec","Model B","Precipitation",2116.63405088063,3.69324962475934e-05,0.0100419498955208
"3GCR-Ec","Model B","Precipitation",2123.14677103718,3.51207671726372e-05,0.00954934055568631
"3GCR-Ec","Model B","Precipitation",2129.65949119374,3.33447722517205e-05,0.00906644733636573
"3GCR-Ec","Model B","Precipitation",2136.17221135029,3.16153313161674e-05,0.0085962121509166
"3GCR-Ec","Model B","Precipitation",2142.68493150685,2.99426844903994e-05,0.00814141929032412
"3GCR-Ec","Model B","Precipitation",2149.1976516634,2.83423603242845e-05,0.00770629096904893
"3GCR-Ec","Model B","Precipitation",2155.71037181996,2.68355271956126e-05,0.00729658287139982
"3GCR-Ec","Model B","Precipitation",2162.22309197652,2.5415347330718e-05,0.00691043580594584
"3GCR-Ec","Model B","Precipitation",2168.73581213307,2.40869110951935e-05,0.00654923384366578
"3GCR-Ec","Model B","Precipitation",2175.24853228963,2.28542123864071e-05,0.00621406292570453
"3GCR-Ec","Model B","Precipitation",2181.76125244618,2.17201357181114e-05,0.00590570735167678
"3GCR-Ec","Model B","Precipitation",2188.27397260274,2.07018449149477e-05,0.00562883396743848
"3GCR-Ec","Model B","Precipitation",2194.7866927593,1.97948644546015e-05,0.00538222587796749
"3GCR-Ec","Model B","Precipitation",2201.29941291585,1.89853533133084e-05,0.00516211970734112
"3GCR-Ec","Model B","Precipitation",2207.81213307241,1.82700899503858e-05,0.00496763951828434
"3GCR-Ec","Model B","Precipitation",2214.32485322896,1.76449695045958e-05,0.00479766919856358
"3GCR-Ec","Model B","Precipitation",2220.83757338552,1.71050539746747e-05,0.0046508661050783
"3GCR-Ec","Model B","Precipitation",2227.35029354207,1.66604299342592e-05,0.00452997277833795
"3GCR-Ec","Model B","Precipitation",2233.86301369863,1.62862139806046e-05,0.00442822341832959
"3GCR-Ec","Model B","Precipitation",2240.37573385519,1.59720910850053e-05,0.00434281336758464
"3GCR-Ec","Model B","Precipitation",2246.88845401174,1.5710419631915e-05,0.00427166486997417
"3GCR-Ec","Model B","Precipitation",2253.4011741683,1.5493462275645e-05,0.00421267414033264
"3GCR-Ec","Model B","Precipitation",2259.91389432485,1.53145573559386e-05,0.00416402987248491
"3GCR-Ec","Model B","Precipitation",2266.42661448141,1.51679599273841e-05,0.00412417001512548
"3GCR-Ec","Model B","Precipitation",2272.93933463796,1.50385758097621e-05,0.00408899045895019
"3GCR-Ec","Model B","Precipitation",2279.45205479452,1.49201930609362e-05,0.00405680217619144
"3GCR-Ec","Model B","Precipitation",2285.96477495108,1.48071909735694e-05,0.00402607689589033
"3GCR-Ec","Model B","Precipitation",2292.47749510763,1.46945805044554e-05,0.00399545809663636
"3GCR-Ec","Model B","Precipitation",2298.99021526419,1.45770417861242e-05,0.00396349930586433
"3GCR-Ec","Model B","Precipitation",2305.50293542074,1.44498435808292e-05,0.00392891409949729
"3GCR-Ec","Model B","Precipitation",2312.0156555773,1.4312201932906e-05,0.00389148931990169
"3GCR-Ec","Model B","Precipitation",2318.52837573386,1.41634360482073e-05,0.00385103985907206
"3GCR-Ec","Model B","Precipitation",2325.04109589041,1.40035965472935e-05,0.0038075794807445
"3GCR-Ec","Model B","Precipitation",2331.55381604697,1.3833441851849e-05,0.00376131439986056
"3GCR-Ec","Model B","Precipitation",2338.06653620352,1.36534824611559e-05,0.00371238342123257
"3GCR-Ec","Model B","Precipitation",2344.57925636008,1.34684726947805e-05,0.00366207924488693
"3GCR-Ec","Model B","Precipitation",2351.09197651663,1.32822410699132e-05,0.00361144284507951
"3GCR-Ec","Model B","Precipitation",2357.60469667319,1.30982793633057e-05,0.00356142363630299
"3GCR-Ec","Model B","Precipitation",2364.11741682975,1.29202593357656e-05,0.00351301997073508
"3GCR-Ec","Model B","Precipitation",2370.6301369863,1.27520775813875e-05,0.0034672913327496
"3GCR-Ec","Model B","Precipitation",2377.14285714286,1.26026552421754e-05,0.00342666338186375
"3GCR-Ec","Model B","Precipitation",2383.65557729941,1.24727351892295e-05,0.00339133810481342
"3GCR-Ec","Model B","Precipitation",2390.16829745597,1.23652108995519e-05,0.0033621022383219
"3GCR-Ec","Model B","Precipitation",2396.68101761252,1.22825249425706e-05,0.00333961991729212
"3GCR-Ec","Model B","Precipitation",2403.19373776908,1.22266284999157e-05,0.00332442166822941
"3GCR-Ec","Model B","Precipitation",2409.70645792564,1.2201394677324e-05,0.00331756058902047
"3GCR-Ec","Model B","Precipitation",2416.21917808219,1.22101146207861e-05,0.00331993154263137
"3GCR-Ec","Model B","Precipitation",2422.73189823875,1.22466169152499e-05,0.00332985652061336
"3GCR-Ec","Model B","Precipitation",2429.2446183953,1.23092631266805e-05,0.00334689003256752
"3GCR-Ec","Model B","Precipitation",2435.75733855186,1.239577985945e-05,0.0033704139419662
"3GCR-Ec","Model B","Precipitation",2442.27005870841,1.25032778601159e-05,0.00339964266047251
"3GCR-Ec","Model B","Precipitation",2448.78277886497,1.26299803903934e-05,0.00343409309274635
"3GCR-Ec","Model B","Precipitation",2455.29549902153,1.27682213363287e-05,0.00347168082153905
"3GCR-Ec","Model B","Precipitation",2461.80821917808,1.29111639871264e-05,0.00351054694441416
"3GCR-Ec","Model B","Precipitation",2468.32093933464,1.30534993860494e-05,0.00354924795543603
"3GCR-Ec","Model B","Precipitation",2474.83365949119,1.31897675865622e-05,0.00358629929452584
"3GCR-Ec","Model B","Precipitation",2481.34637964775,1.33144161433037e-05,0.00362019125116359
"3GCR-Ec","Model B","Precipitation",2487.85909980431,1.34155460184516e-05,0.00364768847562324
