"Bacteria","scenario","climate_zone","year","resistance_rate_pct","lower_95ci_pct","upper_95ci_pct","n_draws","n_climate_models","Scenario_Label"
"3GCR-Ec","ssp126","Polar Zone",2020,5.3619276571949,5.14962318954167,5.52486186735633,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2021,5.40331643043622,5.19548414240161,5.66082588121417,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2022,5.47769664896341,5.19922141739925,5.99003498568894,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2023,6.09850762244025,5.77517967240588,6.4311480520949,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2024,6.56572803547748,5.92019236633121,7.12327630225589,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2025,6.90307385270614,6.01941086656517,7.60396548439621,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2026,7.18318370320133,6.05088117280109,7.99100169950283,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2027,7.37691069604842,6.08456042527387,8.27514919591874,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2028,7.52182908430857,6.11868977436054,8.47285069214782,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2029,7.64039787853536,6.19160667133385,8.61551322167896,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2030,7.7368245727644,6.21370402176294,8.74205224208515,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2031,7.8009767478136,6.21264730390773,8.85685873807777,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2032,7.83902800536851,6.25778672696484,8.90402621995887,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2033,7.87970395232408,6.25380035088327,8.95098590147287,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2034,7.90032654620902,6.2442752039111,8.97050571506139,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2035,7.91413783696056,6.24635120031692,8.98956851571047,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2036,7.92582716759227,6.20364361482424,9.02051435684815,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2037,7.94708161150775,6.22289746734751,9.03465249816658,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2038,7.97586108972891,6.18969222052422,9.10267993182972,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2039,7.99261929082498,6.20529346696846,9.11307442476825,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2040,7.99840445286938,6.18962760522249,9.12027806704875,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2041,8.00101958495359,6.18746723742853,9.11350582977009,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2042,8.00743393389648,6.16069739482347,9.14814824289289,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2043,7.98310316895276,6.19363894197387,9.16406474035966,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2044,7.98923309800131,6.2090145962186,9.16263738957831,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2045,7.98741195537684,6.19163931808501,9.16412309687973,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2046,8.00282971418462,6.20253994111967,9.18406710082494,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2047,8.02927397375872,6.251093241699,9.20281023483832,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2048,8.04178637619182,6.25280840835695,9.20022041065299,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2049,8.03370222706909,6.22833064137282,9.24467259674065,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2050,8.01952352845479,6.23128299252905,9.2488173715761,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2051,8.03192845640874,6.21416886422296,9.2505553451496,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2052,8.02839106356462,6.25115624431411,9.26886190824612,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2053,8.05183420154448,6.27117317476646,9.25599369842974,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2054,8.06647371705573,6.28542035163869,9.28213240353302,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2055,8.0785551011874,6.3038094136324,9.33322615054179,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2056,8.09169750379832,6.29152760068974,9.32009292791921,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2057,8.10178980733858,6.2945257383088,9.33948241103368,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2058,8.09594703796081,6.25347643691809,9.29172382035184,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2059,8.07020102679396,6.24475592204899,9.23529857093721,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2060,8.07779921622587,6.23333110794989,9.23779877898975,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2061,8.0734319257211,6.23440951659545,9.25711835113685,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2062,8.06712926300185,6.22280604520925,9.21357849699134,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2063,8.07051514015898,6.21571563315935,9.23988842151401,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2064,8.07243809615595,6.22696484959452,9.25870899439153,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2065,8.06693542964743,6.23128643915881,9.22966307979224,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2066,8.04183699271244,6.22707643792806,9.20505313363627,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2067,8.02813667282776,6.17390748545432,9.1977924482013,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2068,8.00833879968893,6.22726000695555,9.17885776415132,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2069,8.01919745834197,6.25254257294038,9.18767227671233,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2070,8.03415604947113,6.25007264628564,9.16826426558537,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2071,8.03168854902924,6.26222708133315,9.17985307014635,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2072,8.02984851304809,6.26888484771428,9.17233975825645,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2073,8.02673427239123,6.25974516257465,9.20291599671909,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2074,8.02232595665321,6.25849402750886,9.20940113811649,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2075,8.0401279200751,6.23945913346642,9.24093268878637,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2076,8.02424882913959,6.22428679647382,9.21822425644242,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2077,7.99361959923855,6.18777658676297,9.16530220133887,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2078,7.97855138329248,6.16387557182092,9.16602132244892,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2079,7.97190716824621,6.1525831730544,9.15593306269566,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2080,7.97158458653547,6.18239477510804,9.17728458185097,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2081,7.97628643640505,6.16516646021608,9.18084292558498,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2082,7.97671521185015,6.17924063823196,9.18997298615379,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2083,7.99041118753188,6.1882949130022,9.24642027911299,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2084,8.00104011989609,6.16909289902475,9.28300044640046,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2085,8.00160993925031,6.16265781394534,9.31049869848834,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2086,8.00352428153435,6.17555774215136,9.26432054775882,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2087,8.01057500858385,6.16586788282389,9.23197990095625,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2088,7.99956782428889,6.17037191594833,9.23140166120838,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2089,7.99887953053495,6.17084179286455,9.28278059669762,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2090,7.9936554602343,6.17065277651918,9.23658936041555,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2091,7.99682819291019,6.16567847374673,9.21494821101254,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2092,7.98868636489115,6.18426153876761,9.23294665654049,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2093,7.99941435925775,6.20027489041289,9.25766419368417,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2094,8.00412350063435,6.2052182847315,9.25550465904192,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2095,7.99533580281905,6.21932661402864,9.18808235760561,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2096,8.00477706474348,6.16551585601704,9.20676789171209,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2097,7.97982447945345,6.18945611985959,9.17301525161781,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2098,7.98845327840149,6.17363730157292,9.16685844520312,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2099,7.98426984110398,6.19987690253675,9.19178176323554,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp126","Polar Zone",2100,7.98630141456399,6.19465883701596,9.17254792470289,1000,4,"SSP1-2.6"
"3GCR-Ec","ssp245","Polar Zone",2020,5.44812331216058,5.21533660653348,5.70719835261366,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2021,5.46587732695489,5.25481670049567,5.68570796794247,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2022,5.51935440553313,5.24520822881409,5.9644322161912,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2023,6.19171814813801,5.76172689897205,6.60470175874453,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2024,6.71185711086872,5.93663856403712,7.33618442977316,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2025,7.09839614462285,6.01073578089572,7.89649182019709,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2026,7.35801836677371,6.06608725106559,8.31139584207205,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2027,7.53855735653645,6.07596236906342,8.54575926535961,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2028,7.66083796561929,6.11496059466048,8.75504536440441,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2029,7.76982319560935,6.13087281488526,8.9164006516625,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2030,7.86066563914448,6.17136011117169,9.02646660741809,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2031,7.9297637649557,6.23441066949452,9.11432019284935,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2032,7.97266936207391,6.22509653636804,9.19081796660045,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2033,7.9975269981195,6.21682041100301,9.22353242594616,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2034,7.99994450091897,6.20801787753204,9.22015206646921,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2035,8.03127058840688,6.24123491380748,9.28362288580165,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2036,8.06471458531298,6.24946442920026,9.28315375642116,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2037,8.0787058222126,6.26284051740533,9.30627737661366,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2038,8.096620526696,6.25353186866441,9.32673952296594,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2039,8.10335750158691,6.28051240097687,9.33565521874739,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2040,8.11603420151101,6.28772448679772,9.34626996219414,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2041,8.11609199760405,6.26917826635388,9.33563248580188,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2042,8.12087058795949,6.27987140989138,9.2968779285735,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2043,8.13652385543866,6.29968071590608,9.32642571818076,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2044,8.15166597133214,6.29998407314211,9.35970804328993,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2045,8.16155697202426,6.31615604128775,9.38053694217225,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2046,8.1733973488751,6.30947261149207,9.41932848265933,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2047,8.17905848613331,6.28938602788685,9.41336338276177,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2048,8.18343236485125,6.30445280467366,9.43888439657035,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2049,8.19441189890974,6.29018875536912,9.43137039606586,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2050,8.18971999639091,6.2514625938559,9.41118903553254,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2051,8.18979181797775,6.27860446079033,9.41997897709079,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2052,8.22667812775368,6.31369917949438,9.45209151218343,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2053,8.24909202798288,6.33818236013807,9.51956426398149,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2054,8.26608747337223,6.37985944253247,9.53473742526822,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2055,8.28973844011944,6.38076342354547,9.53566765637387,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2056,8.30519761653556,6.36020436213201,9.54737208130831,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2057,8.30890533538564,6.40338925016418,9.55720503472863,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2058,8.32241825461498,6.44950125030686,9.59718112967768,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2059,8.32965407649473,6.46973806655003,9.59935638385614,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2060,8.32046964216696,6.43788106478964,9.60272300283513,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2061,8.29775518718638,6.3828146787504,9.5621033130086,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2062,8.29417474646535,6.39964491057719,9.59450243181106,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2063,8.2988078161035,6.43548729319803,9.59281622910589,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2064,8.30716181843,6.45689650119952,9.55066595215396,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2065,8.30044670426302,6.43283746070792,9.5839301652703,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2066,8.31667275919053,6.37835599268041,9.61057408281293,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2067,8.32813985834254,6.39495752024673,9.63010672093962,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2068,8.34186667658017,6.44517379544981,9.65453798305817,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2069,8.34704760922771,6.38418954774999,9.62580112763371,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2070,8.33309675509553,6.38537867880601,9.58592222517126,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2071,8.35531967020092,6.37985981450831,9.59789441778646,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2072,8.35233854411009,6.40756905509219,9.62108921266747,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2073,8.35795615147106,6.35969932760443,9.6451500762087,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2074,8.35816945138522,6.39607744571699,9.62262281968576,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2075,8.37073325777249,6.41729291507509,9.65645636531089,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2076,8.341382826801,6.43268075463777,9.60943703469248,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2077,8.33680721985222,6.44773971003214,9.62653719413052,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2078,8.33328474752947,6.36476134919668,9.66117510639003,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2079,8.31060896306048,6.32029181185511,9.64402087261425,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2080,8.29803835951441,6.3417288266241,9.59139307439293,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2081,8.29264189328347,6.33327127103808,9.62845657335193,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2082,8.30543140773699,6.3945521052862,9.63843136854942,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2083,8.33152573061995,6.43729588801739,9.65405962256922,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2084,8.32424286567265,6.33986423240317,9.58807271774467,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2085,8.31241293192705,6.37848427952293,9.57777732434203,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2086,8.30139361566036,6.36442106458538,9.53941631566747,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2087,8.32065427099137,6.35529910754367,9.57895217675225,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2088,8.31327606531826,6.35541757364177,9.61416513379702,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2089,8.31381856130348,6.36356098608371,9.5960230061142,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2090,8.31278219754747,6.37070746878093,9.63606153441487,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2091,8.32853781838696,6.40209699213245,9.64902797320825,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2092,8.34022532672019,6.41604431497586,9.62223132513989,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2093,8.35431850236785,6.41715458163145,9.64535599943958,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2094,8.34344250745845,6.37962803590049,9.64227477976718,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2095,8.32328672877278,6.35670409550489,9.56335135126055,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2096,8.29742476471467,6.31452530663933,9.55411081127712,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2097,8.29544413908702,6.3095431441867,9.5631611081362,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2098,8.29340046054927,6.29443433840287,9.63897870151925,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2099,8.31512977894834,6.36803740717515,9.65306132542872,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp245","Polar Zone",2100,8.32550333312126,6.37359797963993,9.63107118326686,1000,4,"SSP2-4.5"
"3GCR-Ec","ssp370","Polar Zone",2020,5.37062830949103,5.11318002524221,5.52943084929973,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2021,5.41510085003157,5.17381066930964,5.67373247789201,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2022,5.49562617903027,5.16141757792184,6.03777427070268,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2023,6.23657971808635,5.79523123902581,6.72181359205802,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2024,6.74741343779032,5.92979457738408,7.45457316591202,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2025,7.08310650194748,5.98485743867712,7.969615443342,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2026,7.34359662548673,6.01751822922706,8.29943625010307,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2027,7.53398609782493,6.08407956110061,8.58323870773874,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2028,7.67766692591872,6.11689490377573,8.79099829791403,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2029,7.77423880654021,6.15670050131654,8.9431052012256,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2030,7.85479184205421,6.17520399936028,8.99238082037825,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2031,7.93739144982349,6.25234001700685,9.10975209274567,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2032,8.00952988762855,6.24878047099799,9.19077003882438,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2033,8.05268718457206,6.29477627645003,9.2477438473885,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2034,8.0899772548528,6.28559101618993,9.32428807505405,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2035,8.08466268441728,6.2607589334591,9.30047695485175,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2036,8.07687441298201,6.24807667673639,9.3085989829101,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2037,8.1200306144357,6.2624264725972,9.37880763382454,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2038,8.17309107117363,6.30397648115141,9.45709762908567,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2039,8.18682606218891,6.27032597719278,9.50591660547943,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2040,8.16949137819848,6.29767872849858,9.52731065455098,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2041,8.16210588860509,6.32667474395498,9.48280166498905,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2042,8.18694207594723,6.29675992978179,9.51010774067683,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2043,8.19698899428254,6.30361039554675,9.52821201059716,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2044,8.21435239416869,6.32098160331134,9.54582877503683,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2045,8.21224137987566,6.29945609208863,9.51455395403943,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2046,8.20052625426962,6.3083139558511,9.48225904864831,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2047,8.22247382590482,6.33097743009211,9.49200375658724,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2048,8.24286470486748,6.32970032889422,9.55970817894626,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2049,8.23147617833372,6.3398482850548,9.51901433796046,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2050,8.24575080334222,6.3648765802656,9.56761099246538,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2051,8.25110167546421,6.38406731343775,9.57403891820084,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2052,8.27027429114085,6.38207655638459,9.60181436816688,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2053,8.28556783872927,6.34627750245694,9.6590341860205,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2054,8.30185898138681,6.36345187510641,9.6850551808842,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2055,8.30892143162278,6.30464698361814,9.6789656575252,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2056,8.32525095423906,6.32019345002689,9.67289809912007,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2057,8.34160954260529,6.33882214244191,9.68315153104717,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2058,8.33274003400379,6.29211728340808,9.66389657773015,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2059,8.30369626688649,6.2595238778209,9.67330057921725,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2060,8.28565665385775,6.26433839195501,9.67299535339342,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2061,8.31525340981591,6.31591652386147,9.62803683650672,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2062,8.33511945644732,6.3067174161074,9.66272912910996,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2063,8.3329529990949,6.21121554312601,9.66128180174916,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2064,8.32894753958155,6.28133173844921,9.70358728505804,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2065,8.34963596084684,6.36278484539559,9.72892579499656,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2066,8.36297391899124,6.34154090583591,9.775511493405,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2067,8.36828661958845,6.37853843524767,9.77705373031109,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2068,8.34966760838729,6.39328463718965,9.71221586949343,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2069,8.34949101683694,6.3932915788584,9.74136883656236,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2070,8.36105165646569,6.3796802287472,9.80041204849158,1000,4,"SSP3-7.0"
"3GCR-Ec","ssp370","Polar Zone",2071,8.35524749445981,6.33868981939655,9.82462390006005,1000,4,"SSP3-7.0"
