"Bacteria","scenario","year","resistance_rate_pct","lower_95ci_pct","upper_95ci_pct","n_draws","n_climate_models","resistance_rate_prop","lower_95ci_prop","upper_95ci_prop","Scenario_Label","Scenario_Full_Label"
"3GCR-Ec","ssp126",2020,26.6443370380051,25.7601956803186,27.2490693334532,1000,4,0.266443370380051,0.257601956803186,0.272490693334532,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2021,26.6643005575568,25.8561894714708,27.2740470565787,1000,4,0.266643005575568,0.258561894714708,0.272740470565787,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2022,26.7051419819355,25.6630122732693,27.4686332945371,1000,4,0.267051419819355,0.256630122732693,0.274686332945371,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2023,26.6843561061009,25.324116661199,27.9947663556509,1000,4,0.266843561061009,0.25324116661199,0.279947663556509,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2024,26.6395041857361,24.9188451343359,28.4165926737347,1000,4,0.266395041857361,0.249188451343359,0.284165926737347,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2025,26.6206670445751,24.7008142803448,28.8587010934366,1000,4,0.266206670445751,0.247008142803448,0.288587010934366,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2026,26.5891456259873,24.3696082502906,29.093498326081,1000,4,0.265891456259873,0.243696082502906,0.29093498326081,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2027,26.6049283484426,24.1771823279132,29.2974240274846,1000,4,0.266049283484426,0.241771823279132,0.292974240274846,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2028,26.6213172154048,24.12984079079,29.4424670879813,1000,4,0.266213172154048,0.2412984079079,0.294424670879813,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2029,26.6792068502339,24.0125620797582,29.6781399820325,1000,4,0.266792068502339,0.240125620797582,0.296781399820325,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2030,26.7242936130992,24.01939616219,29.742562697482,1000,4,0.267242936130992,0.2401939616219,0.29742562697482,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2031,26.7207932223341,23.8824693629693,29.8401342976587,1000,4,0.267207932223341,0.238824693629693,0.298401342976587,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2032,26.7376873740296,23.8955504428765,30.0857128917116,1000,4,0.267376873740296,0.238955504428765,0.300857128917116,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2033,26.6749564033481,23.6703829909119,29.8865958844785,1000,4,0.266749564033481,0.236703829909119,0.298865958844785,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2034,26.6613451148257,23.6175965082148,29.9617815707038,1000,4,0.266613451148257,0.236175965082148,0.299617815707038,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2035,26.7150496949654,23.7451180450716,30.1962764448534,1000,4,0.267150496949654,0.237451180450716,0.301962764448534,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2036,26.7299620110447,23.6705160960458,30.0386623097735,1000,4,0.267299620110447,0.236705160960458,0.300386623097735,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2037,26.7296802908136,23.6265103490581,30.0984119984602,1000,4,0.267296802908136,0.236265103490581,0.300984119984602,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2038,26.7498639345267,23.7306214110378,30.0641739653203,1000,4,0.267498639345267,0.237306214110378,0.300641739653203,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2039,26.7935681523259,23.770450744176,29.974705042011,1000,4,0.267935681523259,0.23770450744176,0.29974705042011,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2040,26.8125437207897,23.6589653814538,30.087830879867,1000,4,0.268125437207897,0.236589653814538,0.30087830879867,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2041,26.8642127644573,23.6307175659055,30.082864953421,1000,4,0.268642127644573,0.236307175659055,0.30082864953421,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2042,26.9090883327114,23.6481344803248,30.1264457372424,1000,4,0.269090883327114,0.236481344803248,0.301264457372424,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2043,26.9291198001561,23.6986645962728,30.126226866858,1000,4,0.269291198001561,0.236986645962728,0.30126226866858,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2044,26.9467126899595,23.5757229542676,30.1425817893755,1000,4,0.269467126899595,0.235757229542676,0.301425817893755,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2045,26.9790273690646,23.5673329687625,30.3005594126064,1000,4,0.269790273690646,0.235673329687625,0.303005594126064,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2046,27.0031268078465,23.782150476477,30.3945286540336,1000,4,0.270031268078465,0.23782150476477,0.303945286540335,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2047,27.0667476838883,23.990830246887,30.5411742175366,1000,4,0.270667476838883,0.23990830246887,0.305411742175366,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2048,27.1380613959148,23.8553267079764,30.6650934909494,1000,4,0.271380613959147,0.238553267079764,0.306650934909494,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2049,27.1216904305824,23.7916464223028,30.4400960888076,1000,4,0.271216904305824,0.237916464223028,0.304400960888076,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2050,27.116059949224,23.7717179938092,30.4111169789586,1000,4,0.27116059949224,0.237717179938092,0.304111169789586,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2051,27.1202982716938,23.8112146887998,30.6261355225202,1000,4,0.271202982716938,0.238112146887998,0.306261355225202,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2052,27.1057280923288,23.7005366649852,30.6502397846504,1000,4,0.271057280923288,0.237005366649852,0.306502397846504,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2053,27.1257615081032,23.7424074071325,30.6020230399796,1000,4,0.271257615081032,0.237424074071325,0.306020230399796,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2054,27.0668305893757,23.6485035099067,30.5923371415976,1000,4,0.270668305893757,0.236485035099067,0.305923371415976,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2055,27.0741031713632,23.7090480897087,30.4828588866994,1000,4,0.270741031713633,0.237090480897087,0.304828588866994,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2056,27.0990602650552,23.8807296859914,30.4670290165104,1000,4,0.270990602650552,0.238807296859914,0.304670290165104,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2057,27.1037147694135,23.8795702592712,30.5559197332553,1000,4,0.271037147694135,0.238795702592712,0.305559197332553,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2058,27.1348256578854,23.8735071143932,30.4753721524581,1000,4,0.271348256578854,0.238735071143932,0.304753721524581,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2059,27.1802850846709,23.9084103325129,30.5156431917051,1000,4,0.271802850846709,0.239084103325129,0.305156431917051,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2060,27.2046148302981,23.9461897790963,30.6172130094668,1000,4,0.272046148302981,0.239461897790963,0.306172130094668,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2061,27.2255375472189,24.0310806234531,30.5042638664831,1000,4,0.272255375472189,0.240310806234531,0.305042638664831,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2062,27.2448712118,24.0981970447144,30.5715416487965,1000,4,0.272448712118,0.240981970447144,0.305715416487965,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2063,27.2506555453303,24.0978269902462,30.7327788832122,1000,4,0.272506555453303,0.240978269902462,0.307327788832122,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2064,27.2302247245418,24.0786804784153,30.5149615155935,1000,4,0.272302247245418,0.240786804784153,0.305149615155935,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2065,27.2181581997785,24.1282388840444,30.6234388199038,1000,4,0.272181581997785,0.241282388840444,0.306234388199038,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2066,27.2247426801494,24.1843703096027,30.6692362847279,1000,4,0.272247426801494,0.241843703096027,0.306692362847279,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2067,27.1959059901059,24.2134879461635,30.7052529926975,1000,4,0.271959059901059,0.242134879461635,0.307052529926975,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2068,27.1700491491535,24.1667588701067,30.4745781396547,1000,4,0.271700491491535,0.241667588701067,0.304745781396548,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2069,27.128319807108,24.1644155239985,30.2138869242675,1000,4,0.27128319807108,0.241644155239985,0.302138869242675,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2070,27.1209627451086,24.1143936071066,30.2741910178275,1000,4,0.271209627451086,0.241143936071066,0.302741910178275,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2071,27.1389363731547,24.213624066721,30.136232664561,1000,4,0.271389363731547,0.24213624066721,0.30136232664561,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2072,27.0781382136308,24.1943294019939,30.1663439442371,1000,4,0.270781382136308,0.241943294019939,0.301663439442371,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2073,27.0514451914523,24.1979497886529,30.1814303697938,1000,4,0.270514451914523,0.241979497886529,0.301814303697938,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2074,27.0578864340627,24.2800190734263,30.1747770655096,1000,4,0.270578864340627,0.242800190734263,0.301747770655096,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2075,27.0849425649921,24.2806581737326,30.3743721433671,1000,4,0.270849425649921,0.242806581737326,0.303743721433671,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2076,27.0308783440377,24.1364705550024,30.3579237079516,1000,4,0.270308783440377,0.241364705550024,0.303579237079516,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2077,26.9415186610346,23.8629208306635,30.3110033088556,1000,4,0.269415186610346,0.238629208306635,0.303110033088556,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2078,26.8751038351101,23.7702096839183,30.1354050920212,1000,4,0.268751038351101,0.237702096839183,0.301354050920212,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2079,26.8711432393386,23.7560357125222,30.1055545056564,1000,4,0.268711432393386,0.237560357125222,0.301055545056564,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2080,26.8860373133838,23.7774693545338,30.2221403852125,1000,4,0.268860373133838,0.237774693545338,0.302221403852125,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2081,26.9148205959755,23.7578434170897,30.3476547812058,1000,4,0.269148205959755,0.237578434170897,0.303476547812058,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2082,26.9021946729618,23.780816605576,30.3117633191467,1000,4,0.269021946729618,0.23780816605576,0.303117633191467,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2083,26.9574932555568,23.8448048673291,30.2361315182986,1000,4,0.269574932555568,0.238448048673291,0.302361315182986,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2084,26.9732534777865,23.9498733624821,30.373357110595,1000,4,0.269732534777865,0.239498733624821,0.30373357110595,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2085,26.9722273161062,23.9693639257181,30.3576618497664,1000,4,0.269722273161062,0.239693639257181,0.303576618497664,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2086,26.9560848391745,23.9823141542379,30.4617866800731,1000,4,0.269560848391745,0.239823141542379,0.304617866800731,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2087,26.9480547468792,23.9124683789285,30.1794499994392,1000,4,0.269480547468792,0.239124683789285,0.301794499994392,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2088,26.931407876457,23.8359299289725,30.2545652061548,1000,4,0.26931407876457,0.238359299289725,0.302545652061548,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2089,26.9404362175544,23.8863858387919,30.4705462241153,1000,4,0.269404362175544,0.238863858387919,0.304705462241153,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2090,26.9797559799018,23.9287206523169,30.4532251680115,1000,4,0.269797559799018,0.239287206523169,0.304532251680115,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2091,27.0008581243507,24.0761363108986,30.4330854221125,1000,4,0.270008581243507,0.240761363108986,0.304330854221125,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2092,26.9442053225649,23.8919767400013,30.4269534942027,1000,4,0.269442053225649,0.238919767400013,0.304269534942027,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2093,26.9391135391563,23.8372866012135,30.3889366211011,1000,4,0.269391135391563,0.238372866012135,0.303889366211011,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2094,26.8543574764353,23.6221562505934,30.4020062665635,1000,4,0.268543574764353,0.236221562505934,0.304020062665635,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2095,26.8536527227581,23.5680735274679,30.2822230150234,1000,4,0.268536527227581,0.235680735274679,0.302822230150234,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2096,26.8216954005299,23.607566685026,30.1184288886198,1000,4,0.268216954005299,0.23607566685026,0.301184288886198,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2097,26.7886700537056,23.5666607916727,30.2034404126272,1000,4,0.267886700537056,0.235666607916727,0.302034404126272,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2098,26.8245008729349,23.6563638132886,30.2288391726175,1000,4,0.268245008729349,0.236563638132886,0.302288391726175,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2099,26.8471164616641,23.7945711226631,30.2185639367,1000,4,0.268471164616641,0.237945711226631,0.302185639367,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp126",2100,26.8037742016809,23.748980079021,30.136944194512,1000,4,0.268037742016809,0.23748980079021,0.30136944194512,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"3GCR-Ec","ssp245",2020,26.9425305780714,26.2714783099099,27.5846676512401,1000,4,0.269425305780714,0.262714783099099,0.275846676512401,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2021,26.890415366637,26.223098552787,27.4676660815102,1000,4,0.26890415366637,0.26223098552787,0.274676660815102,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2022,26.9026386583114,25.7743464255953,27.7593159134315,1000,4,0.269026386583114,0.257743464255953,0.277593159134315,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2023,26.9393531246006,25.3974416219387,28.4590886772669,1000,4,0.269393531246006,0.253974416219387,0.284590886772669,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2024,26.8972202251124,24.9437500595679,28.9566880051635,1000,4,0.268972202251124,0.249437500595679,0.289566880051635,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2025,26.9519636674625,24.6468371013606,29.4391389286009,1000,4,0.269519636674625,0.246468371013606,0.294391389286009,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2026,26.9374776269452,24.3548771526352,29.6768683845856,1000,4,0.269374776269452,0.243548771526352,0.296768683845856,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2027,26.9322735908369,23.9869891674817,29.8388849015744,1000,4,0.269322735908369,0.239869891674817,0.298388849015744,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2028,26.9583407655424,23.9118396553905,30.1711645287297,1000,4,0.269583407655424,0.239118396553905,0.301711645287297,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2029,27.0197626642123,23.7306496971053,30.4255862675602,1000,4,0.270197626642123,0.237306496971053,0.304255862675602,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2030,27.0513057131349,23.8544543750668,30.6068968380478,1000,4,0.270513057131349,0.238544543750668,0.306068968380478,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2031,27.1120747799207,23.8461725106448,30.8798852338339,1000,4,0.271120747799207,0.238461725106448,0.308798852338339,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2032,27.1848352712133,23.8904010197776,30.8068583420867,1000,4,0.271848352712133,0.238904010197776,0.308068583420867,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2033,27.1536454666345,23.9075184942989,30.8356948944273,1000,4,0.271536454666345,0.239075184942989,0.308356948944273,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2034,27.2000218956965,23.9770174372346,30.9795531402426,1000,4,0.272000218956965,0.239770174372346,0.309795531402426,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2035,27.2862578885217,24.0909585241763,31.0914055287473,1000,4,0.272862578885217,0.240909585241763,0.310914055287473,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2036,27.3756797065775,24.2896796290099,31.2504167880911,1000,4,0.273756797065775,0.242896796290099,0.312504167880911,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2037,27.3831040508614,24.2846502751504,31.0613666627644,1000,4,0.273831040508614,0.242846502751504,0.310613666627644,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2038,27.4414150897654,24.3518907990288,31.0685774176226,1000,4,0.274414150897654,0.243518907990288,0.310685774176226,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2039,27.496236291587,24.326018882352,31.1663605615813,1000,4,0.27496236291587,0.24326018882352,0.311663605615813,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2040,27.5250872390513,24.4848683491212,31.0717198647609,1000,4,0.275250872390513,0.244848683491212,0.310717198647609,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2041,27.59411618387,24.4295865874767,31.23685125486,1000,4,0.2759411618387,0.244295865874767,0.3123685125486,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2042,27.6029359999342,24.3733319828265,31.2633426741673,1000,4,0.276029359999342,0.243733319828265,0.312633426741673,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2043,27.6555601863087,24.4792971113129,31.3943853110212,1000,4,0.276555601863087,0.244792971113129,0.313943853110212,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2044,27.7403698100056,24.6663663753863,31.5088466515295,1000,4,0.277403698100056,0.246663663753863,0.315088466515295,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2045,27.7998445494911,24.6044541190258,31.5612295152676,1000,4,0.277998445494911,0.246044541190258,0.315612295152676,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2046,27.853026127588,24.633866688139,31.5619294370316,1000,4,0.27853026127588,0.24633866688139,0.315619294370316,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2047,27.9408050497678,24.6116743963423,31.6585634902054,1000,4,0.279408050497678,0.246116743963423,0.316585634902054,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2048,27.9632484843299,24.6234005560293,31.7269847030556,1000,4,0.279632484843299,0.246234005560293,0.317269847030556,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2049,27.9003411111757,24.5040654397789,31.4792936774791,1000,4,0.279003411111757,0.245040654397789,0.314792936774791,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2050,27.8711870790369,24.4642282187638,31.3812515622126,1000,4,0.278711870790369,0.244642282187638,0.313812515622126,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2051,27.905590400355,24.503328232433,31.5837240932444,1000,4,0.27905590400355,0.24503328232433,0.315837240932444,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2052,27.9184453701087,24.5489063680192,31.7151945268567,1000,4,0.279184453701087,0.245489063680192,0.317151945268567,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2053,27.8859985810916,24.619059259056,31.7291875332408,1000,4,0.278859985810916,0.24619059259056,0.317291875332408,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2054,27.9327262546134,24.6456092469507,31.8658829140037,1000,4,0.279327262546134,0.246456092469507,0.318658829140037,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2055,28.0193751806999,24.7274711969268,31.9965759859208,1000,4,0.280193751806999,0.247274711969268,0.319965759859208,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2056,28.0509854822505,24.7472157160893,32.3290180542801,1000,4,0.280509854822505,0.247472157160893,0.323290180542801,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2057,28.1036661056434,24.7682509631336,32.2146949676014,1000,4,0.281036661056434,0.247682509631336,0.322146949676014,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2058,28.1898116659435,24.8767010378186,32.3259200847792,1000,4,0.281898116659435,0.248767010378186,0.323259200847792,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2059,28.228650096671,24.9572797094016,32.3661478038184,1000,4,0.28228650096671,0.249572797094016,0.323661478038184,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2060,28.2625046942032,24.9276439289786,32.5826870081335,1000,4,0.282625046942032,0.249276439289786,0.325826870081335,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2061,28.185731583386,24.7755954090207,32.3324858878646,1000,4,0.28185731583386,0.247755954090207,0.323324858878646,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2062,28.212935383369,24.7601537373851,32.3168455508745,1000,4,0.28212935383369,0.247601537373851,0.323168455508745,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2063,28.2261685401947,24.571015334972,32.1325062429711,1000,4,0.282261685401947,0.24571015334972,0.321325062429711,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2064,28.2014953738702,24.6000084877887,31.8546172346619,1000,4,0.282014953738702,0.246000084877887,0.318546172346619,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2065,28.1647661062364,24.428716405306,31.6981711072299,1000,4,0.281647661062364,0.24428716405306,0.316981711072299,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2066,28.0933558557188,24.4955777063154,31.6805006100509,1000,4,0.280933558557188,0.244955777063154,0.316805006100509,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2067,28.109531705597,24.5690073193001,31.6925118223848,1000,4,0.28109531705597,0.245690073193001,0.316925118223848,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2068,28.0765189191225,24.5824795814314,31.647183671164,1000,4,0.280765189191225,0.245824795814314,0.31647183671164,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2069,28.0761535322338,24.5332037514104,31.726344298138,1000,4,0.280761535322338,0.245332037514104,0.31726344298138,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2070,28.0647811620782,24.6846390258413,31.9039198958617,1000,4,0.280647811620782,0.246846390258413,0.319039198958617,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2071,28.0517402581311,24.6668817184123,31.8733685262068,1000,4,0.280517402581311,0.246668817184123,0.318733685262068,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2072,28.0777186274104,24.6948950546849,31.8220493143727,1000,4,0.280777186274104,0.246948950546849,0.318220493143727,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2073,28.1387046659188,24.8446162601228,31.8557400179509,1000,4,0.281387046659188,0.248446162601228,0.318557400179509,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2074,28.1475220522304,24.9914959621774,31.9897364390394,1000,4,0.281475220522304,0.249914959621774,0.319897364390394,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2075,28.117722044385,24.9127197425604,31.9152019819429,1000,4,0.28117722044385,0.249127197425604,0.319152019819429,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2076,28.1032224442082,24.8667624242264,31.8385231739459,1000,4,0.281032224442082,0.248667624242264,0.318385231739459,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
"3GCR-Ec","ssp245",2077,28.0792722682424,24.8528753705267,31.7405358624572,1000,4,0.280792722682424,0.248528753705267,0.317405358624572,"SSP2-4.5","SSP2-4.5 (Middle of the Road)"
