"Bacteria","scenario","year","gcm_mean_resistance_pct","gcm_min_resistance_pct","gcm_max_resistance_pct","gcm_sd_resistance_pct","gcm_range_width_pct","n_climate_models","Scenario_Label","Scenario_Full_Label"
"3GCR-Kp","ssp370",2060,61.2511645492775,59.6470325730117,63.5922366247888,1.66906821617148,3.94520405177707,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2061,61.2798738368351,59.6972341427805,63.5778911033335,1.64433746141342,3.880656960553,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2062,61.3800537244109,59.8035163197159,63.6200978614732,1.61222966577943,3.81658154175731,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2063,61.3810824608587,59.9449707284087,63.4284531839353,1.4799926308614,3.4834824555266,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2064,61.4974420505646,60.1414597630073,63.6032496737833,1.53884737140723,3.46178991077605,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2065,61.5937837535761,60.4019663296358,63.5979808503119,1.44306249953438,3.19601452067604,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2066,61.5996610230925,60.2739658357592,63.8534418788262,1.60791400094604,3.57947604306698,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2067,61.6697619285149,60.3109319116232,64.1578670516793,1.74436958110118,3.84693514005616,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2068,61.8094617634145,60.2811919426931,64.442781747589,1.90944391532717,4.16158980489588,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2069,62.0559891361847,60.3486978018584,64.7688078005885,1.9284814287242,4.42010999873011,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2070,62.2483803430227,60.707714444942,65.0274232909704,1.94178487509638,4.31970884602841,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2071,62.3127418072592,61.0158438503331,64.9540053948492,1.82457221094133,3.93816154451611,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2072,62.4150361688925,61.2433869522569,64.7368983748571,1.63560126106684,3.49351142260015,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2073,62.4382265665253,61.2039780590853,65.0690678972086,1.79918826217554,3.8650898381233,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2074,62.471021662084,61.0862965364899,65.160234100502,1.84620464385805,4.07393756401206,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2075,62.5774961987999,61.4129394914101,64.9484110964087,1.64496140077753,3.53547160499853,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2076,62.528135962263,61.4795544733039,64.767500509633,1.53485757192654,3.28794603632907,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2077,62.5540450535206,61.5368407049248,64.8800450815671,1.57907723810159,3.34320437664228,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2078,62.6416357566209,61.51441880516,64.9764471406644,1.59640289520147,3.46202833550434,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2079,62.7558523671175,61.5352551978596,65.3711002864679,1.79248282098153,3.8358450886083,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2080,62.9596917975154,61.4288327890582,65.9759072872335,2.10369700695471,4.54707449817533,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2081,62.9996982227886,61.4983099464577,65.8749996819009,2.01502664876529,4.37668973544326,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2082,63.0442722636219,61.3730219331042,65.6582371913789,1.89485911630875,4.28521525827464,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2083,63.1029950844912,61.4497747121667,65.7649616716002,1.94623927455705,4.31518695943352,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2084,63.1084299412965,61.2643020458348,65.7032413369287,1.93587353747373,4.4389392910939,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2085,63.1303582081034,61.3541992972311,65.7051191503264,1.96967749346897,4.35091985309524,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2086,62.999173308005,61.3156835163323,65.7649421989407,2.07457632787616,4.44925868260847,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2087,63.0374568459836,61.2764358828013,65.7265572216455,2.0493594025917,4.45012133884421,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2088,63.1857550136342,61.6696627381225,65.7310082810387,1.87442669004284,4.06134554291618,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2089,63.3100312251487,61.4672704379381,66.0277473970711,1.9973779918683,4.56047695913298,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2090,63.4154162273259,61.6233887266482,66.010623804364,1.91453289557934,4.38723507771577,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2091,63.4968749739247,61.68729220776,66.3534661349942,2.04137434105451,4.66617392723424,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2092,63.5671914730138,61.6269134171944,66.3581651191793,2.01016780369707,4.73125170198491,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2093,63.4500257356134,61.7140452013838,66.0989881249599,1.87686288351656,4.38494292357611,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2094,63.5475334624972,61.7388911675635,66.0233179709636,1.79654969527296,4.28442680340013,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2095,63.6201060514163,61.8684098988556,66.1834475335872,1.85917258598927,4.31503763473157,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2096,63.7770065911692,62.0019343169841,66.3673330833038,1.87392094564077,4.36539876631969,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2097,63.8469467859767,62.1240454102668,66.4869819840418,1.89512090042932,4.36293657377504,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2098,64.0273474783396,62.579854723685,66.3669817260079,1.66102699454911,3.78712700232285,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2099,64.0515106111023,62.6332223842652,66.523868918918,1.73089349820506,3.8906465346528,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp370",2100,64.1488531818612,62.4660808430014,66.6336025589902,1.81649280410357,4.16752171598881,4,"SSP3-7.0","SSP3-7.0 (Regional Rivalry)"
"3GCR-Kp","ssp585",2020,43.8205969194804,43.6560624268923,43.937400421229,0.122711981359644,0.281337994336631,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2021,46.1339679036302,45.8464379374549,46.3490492568087,0.210404246191701,0.502611319353761,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2022,48.0690238153797,47.7233558039028,48.6873407145258,0.440217734249415,0.963984910622997,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2023,50.2245355204971,49.6617110017153,51.3495583159565,0.774994113939773,1.68784731424116,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2024,51.8173919062302,51.1785197737437,53.0996827901329,0.888145253224607,1.92116301638916,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2025,52.9215125664775,52.2181395455265,54.2305930475509,0.941702304176787,2.01245350202439,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2026,53.7034817001738,52.8758354822958,55.1887312803031,1.05704699660181,2.31289579800728,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2027,54.2640951571046,53.3679956823582,55.9429313309058,1.15097767319332,2.57493564854754,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2028,54.7688295302424,53.8047660566586,56.5654836376887,1.22590374103895,2.76071758103003,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2029,55.1121908621027,53.9806267901979,57.199070888568,1.43236228821528,3.21844409837006,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2030,55.48606064087,54.3201162719258,57.5517556412061,1.42146242844432,3.23163936928027,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2031,55.8272370984936,54.7539027461717,57.773366150076,1.33171012650662,3.01946340390429,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2032,56.2757531809443,55.0425460298361,58.2729265838037,1.3927101987746,3.2303805539676,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2033,56.5626180179004,55.3687629824897,58.4336246716904,1.31161457000111,3.06486168920068,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2034,56.7352871919607,55.4961383688224,58.3863730084892,1.20452746362226,2.89023463966685,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2035,56.9805229820775,55.7862668888202,58.7755083511003,1.26893031364991,2.98924146228009,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2036,57.2932453908177,56.0239813940684,58.9994577948133,1.24515630750171,2.97547640074494,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2037,57.5278816100526,56.1646064970849,59.2848618743426,1.30850274291542,3.12025537725778,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2038,57.8417530418484,56.3727438871625,59.6570178749422,1.37812187305266,3.28427398777968,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2039,58.1561961439893,56.6662305539602,59.8985220903439,1.35885346943137,3.23229153638366,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2040,58.4732356315346,56.8323339064302,60.3463945574027,1.49435538197382,3.5140606509725,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2041,58.561966189896,56.9583395430251,60.7735643607376,1.67844173135292,3.81522481771251,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2042,58.7603378259991,57.0552254351037,61.1064331797011,1.75054043068736,4.05120774459742,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2043,58.7694682001397,57.0362300918591,61.1366511473423,1.77827086544451,4.10042105548322,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2044,58.8307383237139,57.0949596359022,61.0888161364215,1.69572113164046,3.99385650051929,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2045,59.0006146181067,57.3867195433049,61.7066455835617,1.89294936877617,4.31992604025674,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2046,59.1687439707261,57.4058227070729,61.9491125078364,1.94935160241154,4.5432898007635,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2047,59.4869436737441,57.9160709600005,61.9707523685881,1.74166106658475,4.05468140858756,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2048,59.6617642909367,58.1699267073093,62.0011617023757,1.65019529343081,3.83123499506633,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2049,59.9649118916233,58.5571700697659,62.150423023383,1.54794332193295,3.59325295361712,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2050,60.3069750276196,58.8022038282751,62.6579560211443,1.65842353523893,3.85575219286913,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2051,60.53673407995,58.9764487867234,63.0389661239139,1.76779176513576,4.06251733719053,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2052,60.6579518044936,58.8697839810931,63.4890312321397,1.97992296161659,4.61924725104656,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2053,60.9367331493714,59.1128768597965,63.9170714381219,2.0772178797892,4.80419457832546,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2054,61.1346349608405,59.3950956507275,64.1079651741119,2.05635144822187,4.71286952338438,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2055,61.2032456299977,59.5858388927157,64.3117974723666,2.13316312388732,4.72595857965084,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2056,61.3927988356708,59.6657556055271,64.5059429653891,2.17573082539587,4.84018735986199,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2057,61.4937534604867,59.5690451655472,64.6492245600532,2.25087986493557,5.08017939450607,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2058,61.8252842862701,59.6145121217141,64.6759956384086,2.16512229246972,5.0614835166945,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2059,62.1024773903083,59.9217581110088,64.9658629436853,2.16721988444018,5.04410483267648,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2060,62.1914917478321,60.085620027587,64.9703953215008,2.10882741800884,4.88477529391382,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2061,62.5332692098997,60.6892091566822,65.4210625438373,2.09477500641404,4.73185338715506,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2062,62.7058864565925,61.1253260953685,65.5419520172133,1.99813780052225,4.41662592184485,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2063,62.8716017531094,61.4012134366971,65.456075887657,1.87856193859016,4.05486245095985,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2064,63.2148849719656,61.8513288338181,65.7584935053115,1.79948575938436,3.90716467149339,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2065,63.2984062790361,61.5896309290796,66.0910185908895,2.02017877137254,4.50138766180989,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2066,63.325368101822,61.8736793991302,66.2012422463944,1.98976875704367,4.3275628472642,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2067,63.3957016951765,61.9567718859823,66.523224764522,2.12357029548885,4.56645287853978,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2068,63.5176432137682,61.9808073512051,66.7006432859516,2.17708423796682,4.71983593474658,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2069,63.6731966248144,62.0498479879582,66.7210373815849,2.1439505522117,4.67118939362678,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2070,63.7149382187376,62.0492920027967,66.8984882388984,2.24320759094139,4.84919623610167,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2071,63.7793972222822,62.0341331480162,66.8575120030587,2.15191884869599,4.82337885504252,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2072,63.8847807457993,61.8289204380968,66.9316423230725,2.17050684218274,5.10272188497564,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2073,64.0204169682949,61.9811107879255,67.154396733762,2.20549080571529,5.1732859458365,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2074,64.1065136594871,62.1676457331046,67.3040334800036,2.22036875926024,5.13638774689898,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2075,64.1213015115483,62.2527185382882,67.2543830922074,2.19985026371624,5.00166455391911,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2076,64.1274467690899,62.1029003284996,67.248424225891,2.22425030818154,5.1455238973914,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2077,64.1657965370065,62.149164551933,67.1782219087919,2.15545621011897,5.02905735685894,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2078,64.2206080708562,62.0930309555224,67.2741566314463,2.18423131908793,5.18112567592384,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2079,64.247703329025,61.9967607535721,67.2752337149313,2.20429626979917,5.27847296135922,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2080,64.2558816393654,62.0162671140578,67.3118555467249,2.22413272804839,5.29558843266712,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2081,64.5221660432814,62.0179548856272,67.8462494915051,2.42666876214555,5.8282946058779,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2082,64.5533754669464,62.1069417140764,67.8399515612431,2.39130914951012,5.73300984716678,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2083,64.7805285542945,62.6775186886497,67.739179339453,2.12464329530693,5.06166065080328,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2084,64.8655553105567,62.8284257231022,67.9940024235776,2.20114543978798,5.16557670047538,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2085,64.962069482136,62.8232301347093,68.1233574199093,2.24692123993096,5.30012728520002,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2086,65.294658487821,63.2035299347269,68.3638473866139,2.20180155959584,5.16031745188691,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2087,65.1545106384246,63.264821452967,68.1313514664998,2.09488593597553,4.86653001353278,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2088,65.2783361853048,63.1444772608212,68.1277166615116,2.08574972473512,4.98323940069037,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2089,65.4609924751842,63.5139836852712,68.0931836630767,1.92147719876362,4.57919997780552,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2090,65.4458398196301,63.3276145302676,68.4465027513625,2.17457901331011,5.11888822109485,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2091,65.5701986318019,63.5923456073252,68.3019935864595,1.99664573251888,4.70964797913437,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2092,65.7454012626805,63.9886048921453,68.4387239406251,1.90001242546579,4.4501190484798,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2093,65.8254076812841,64.149329259149,68.5696315935308,1.92306680395876,4.42030233438172,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2094,65.8710710203053,64.0678413445475,68.733335125088,2.00461990760799,4.66549378054049,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2095,65.9675101837015,63.9799650132988,69.1019156165142,2.19682707954191,5.12195060321535,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2096,65.9877275493755,63.8607486411298,69.4003626503572,2.39264871564343,5.53961400922743,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2097,66.1406785030243,63.9218377522939,69.5526662104165,2.40242678712566,5.63082845812261,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2098,66.3813601632986,64.2920217238463,69.6272627774408,2.28441191211678,5.33524105359452,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2099,66.5180339227796,64.6466796567904,69.7545762077091,2.25582809605241,5.10789655091877,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"3GCR-Kp","ssp585",2100,66.5508022707156,64.7663291701943,69.8467264748201,2.26387643741485,5.08039730462578,4,"SSP5-8.5","SSP5-8.5 (Fossil-fueled Development)"
"CR-Ab","ssp126",2020,51.9459224165819,51.640705735465,52.2418045551869,0.24567237305106,0.601098819721912,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2021,51.9724142255848,51.8170559880717,52.1995697653786,0.163603048014631,0.382513777306961,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2022,52.0365029098376,51.7418034069946,52.2022204833282,0.202248242610541,0.460417076333592,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2023,52.9117504575149,51.657869477899,55.401644026978,1.68885129722335,3.74377454907906,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2024,53.652575769892,51.4022770622829,57.7698716731932,2.83748120118903,6.36759461091025,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2025,54.3303841558023,51.1297566383061,60.14159677186,4.01694849355321,9.01184013355385,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2026,54.4871389234668,50.8922191968456,61.3304939727457,4.67839441163263,10.4382747759001,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2027,54.6464119349933,50.9212111509557,61.9405307937463,4.97066609097846,11.0193196427905,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2028,54.6177789303098,51.0528018162822,62.0934425394095,5.05439980074791,11.0406407231273,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2029,54.9304473480679,51.0913164858514,63.2835595452773,5.63488172911065,12.1922430594259,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2030,55.2762828253584,51.0168591383001,64.7765003315494,6.39009151569793,13.7596411932493,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2031,55.2706904439389,50.9117160805302,64.845889917756,6.44601368461513,13.9341738372258,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2032,55.430751654637,50.982128703794,64.9372717647498,6.41229638855173,13.9551430609558,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2033,55.2922990579403,50.9523045094802,64.5277145977232,6.22542642245648,13.575410088243,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2034,55.2554992715095,50.9969901180745,64.2741574848666,6.07999984861099,13.2771673667921,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2035,55.5356049640973,50.9668459167283,65.4921374159358,6.69638077322793,14.5252914992075,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2036,55.7219185715586,51.2004121133499,65.9291817201021,6.85101580931122,14.7287696067521,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2037,55.7151505332072,51.2644091511758,65.9860027231318,6.88587508637539,14.721593571956,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2038,55.8515710027038,51.3272293127961,66.5049967276081,7.13556560266422,15.177767414812,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2039,56.2337829410109,51.3356532877097,67.450311327007,7.52484674571682,16.1146580392973,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2040,56.1271605674265,51.319614260418,67.4092302190854,7.55801524480311,16.0896159586674,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2041,56.3365180057951,51.2596343810457,67.5660728255975,7.55640742659109,16.3064384445518,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2042,56.453763941222,51.1583259315073,68.5582392269867,8.12146493820589,17.3999132954795,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2043,56.4016589645607,51.0840800116385,68.7043202467168,8.24781939272948,17.6202402350783,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2044,56.24103088261,51.2103967358181,67.8950761152795,7.81309289640125,16.6846793794614,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2045,56.3148914504979,51.2352070568262,67.9783695339989,7.82667952120179,16.7431624771727,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2046,56.5142956209257,51.2778010638574,68.4121185206101,7.992535032324,17.1343174567526,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2047,56.6393902011089,51.240810183744,68.8185223773668,8.18129594309105,17.5777121936228,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2048,56.7010412018403,51.3421309266399,68.4261671812879,7.9012863167317,17.084036254648,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2049,56.6017741363826,51.3872520283118,68.0651701116791,7.71408806137887,16.6779180833673,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
"CR-Ab","ssp126",2050,56.4602871759426,51.4538937581395,67.5891886461761,7.48416897631374,16.1352948880366,4,"SSP1-2.6","SSP1-2.6 (Sustainability)"
